NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25,G2-MAT26
20301546,C,B,D,A,B,C,A,B,C,B,C,A,B,C,D,C,C,C,B,B,B,D,C,B,A,B
4955279,C,A,A,C,A,D,B,D,D,C,D,B,B,B,A,A,A,B,B,B,C,A,A,A,D,C
6473719,A,B,D,B,D,A,D,A,D,B,C,A,C,B,C,A,C,A,A,A,B,C,C,B,D,C
20089251,C,A,C,C,D,D,B,B,B,C,C,A,B,C,B,A,A,D,A,D,B,A,C,A,B,A
4214564,D,B,A,C,A,B,C,C,D,C,B,A,B,B,C,D,A,A,D,A,D,C,D,C,D,A
4212477,B,B,A,C,C,A,B,D,C,C,B,A,C,B,A,D,C,A,B,A,D,C,C,A,B,B
19984526,D,D,C,C,D,C,D,A,B,B,B,C,A,C,B,D,C,B,B,B,C,D,A,B,C,B
19809545,D,A,A,C,B,C,C,A,D,A,C,A,B,D,A,C,B,D,A,B,A,A,C,D,D,B
4366778,B,A,A,D,C,C,B,A,B,A,C,A,B,C,A,C,C,A,B,A,B,C,C,B,A,C
5359199,A,A,C,B,C,D,D,C,C,B,C,D,B,C,A,B,D,A,C,A,A,C,B,D,B,A
19952482,D,A,A,C,B,A,A,D,A,A,B,A,C,B,A,B,B,B,B,D,B,C,A,B,B,B
19730025,B,C,B,C,C,B,B,C,D,C,D,A,B,D,B,C,B,C,C,A,D,A,C,C,B,B
19856273,B,A,C,D,C,C,C,B,D,C,C,B,C,C,B,A,B,B,D,A,B,B,D,A,D,C
19955151,C,A,B,C,B,B,C,A,B,A,B,A,C,B,C,A,C,B,B,A,B,A,D,B,B,A
19976267,C,D,B,C,A,D,C,C,B,D,B,A,B,C,C,A,C,B,B,A,A,B,B,B,D,A
19941807,D,C,D,A,D,D,B,A,A,D,A,B,B,A,B,A,A,A,B,A,D,A,A,A,D,A
3980487,C,D,A,B,A,C,C,C,D,A,A,B,C,D,A,C,D,B,B,C,A,C,A,A,D,B
19806023,C,A,C,C,B,D,B,D,D,C,D,B,B,C,A,A,A,B,B,D,C,B,A,A,A,C
6928011,B,A,A,D,D,A,C,C,B,D,B,D,C,A,A,A,B,B,C,A,C,B,D,C,D,C
19848865,C,D,B,B,D,A,B,A,B,D,D,A,C,B,A,D,C,D,C,D,A,D,C,C,C,D
7279214,C,A,B,C,B,C,C,D,D,A,B,A,B,B,B,D,A,C,B,D,B,B,C,C,A,B
5615543,D,A,A,B,B,C,D,A,D,A,B,B,C,B,B,C,C,A,A,D,A,A,C,B,A,B
5018782,B,C,A,C,C,D,C,D,B,C,A,C,C,B,B,A,C,C,C,B,C,D,B,C,B,B
19837873,B,C,B,C,B,B,B,C,D,C,C,C,C,D,C,C,C,C,C,B,B,B,C,B,C,B
3379489,B,D,C,C,B,B,B,B,B,A,A,A,A,A,A,A,C,B,B,C,A,D,B,B,C,B
5020388,B,C,C,B,C,A,D,B,B,C,A,D,C,B,C,C,A,C,A,A,A,A,B,C,B,C
4660250,A,A,A,B,D,C,C,D,C,C,B,A,A,B,A,D,A,A,C,D,D,D,D,B,C,C
20155791,C,A,C,C,A,C,D,B,B,A,D,D,C,C,C,C,B,C,D,B,B,C,B,C,D,C
3295045,C,A,D,C,A,D,B,D,D,C,D,B,B,D,A,A,A,B,A,D,C,B,A,A,D,C
19725863,C,C,C,D,A,A,C,A,D,D,C,C,C,B,B,C,C,A,B,D,D,D,C,C,D,D
4836048,B,B,C,A,A,D,B,B,A,B,D,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A
6367992,B,A,B,C,B,B,B,B,C,C,C,A,A,B,B,B,C,A,C,A,C,C,C,C,A,B
19937538,C,B,D,B,D,D,B,C,B,C,B,A,A,A,B,D,B,A,D,A,C,C,C,D,B,A
4656289,A,D,A,B,C,A,D,C,A,A,B,A,A,A,D,B,A,C,A,C,A,C,A,A,D,B
2544256,C,B,A,C,A,A,C,C,B,A,C,C,B,A,B,C,A,B,C,D,B,B,D,C,D,B
5819725,C,A,C,B,D,A,B,D,B,C,D,B,B,A,A,A,A,B,A,B,C,B,A,D,A,C
19922821,C,B,C,C,C,B,B,B,B,C,C,A,A,B,A,B,B,B,C,A,B,C,A,D,D,C
19959029,C,A,A,C,A,C,D,D,D,A,A,A,B,B,A,A,A,C,A,D,C,A,C,A,D,C
4438448,B,B,A,D,C,A,A,D,B,D,B,D,A,A,C,A,C,B,B,B,B,D,A,B,B,D
6865817,B,A,D,D,D,D,D,C,B,C,B,C,A,D,C,A,A,B,A,B,D,D,C,D,C,D
6375851,B,C,A,A,B,B,B,A,A,B,C,B,A,A,B,A,C,B,A,B,B,A,C,B,B,A
5482852,B,A,B,D,B,A,C,A,B,A,B,B,B,A,A,B,A,A,D,D,C,A,C,A,C,A
19799400,C,A,C,A,C,C,D,C,D,D,C,A,A,C,D,A,B,C,D,A,D,D,A,B,C,A
3855775,B,B,B,C,C,C,D,C,D,B,C,A,D,D,B,D,D,C,B,D,B,A,A,B,C,A
10214673,A,D,B,A,C,D,C,B,B,C,C,C,A,D,D,A,C,C,B,C,A,D,D,D,D,A
19885561,C,B,D,C,D,A,C,D,D,A,D,B,A,C,A,A,A,B,B,B,C,B,A,A,B,B
4841124,C,B,A,C,B,B,B,D,D,A,A,B,B,C,A,B,A,D,A,D,B,B,A,A,D,B
7322345,B,A,A,A,B,A,C,B,B,D,A,A,B,C,A,D,A,C,A,A,A,A,B,A,D,B
7299799,B,A,A,C,A,B,B,B,D,C,C,B,B,C,A,A,A,B,B,D,B,B,A,A,A,C
19837869,C,D,C,B,B,B,B,B,B,A,D,B,B,B,B,C,A,C,C,C,B,C,B,A,C,C
19996202,B,D,D,C,B,B,D,A,D,C,A,A,C,D,C,B,B,B,A,D,C,C,C,D,D,C
10840193,C,B,C,D,A,C,B,C,D,C,C,A,B,C,C,C,B,B,B,C,B,C,A,A,D,C
7320471,D,A,B,A,C,A,A,B,D,A,B,A,C,C,B,B,B,D,C,C,C,B,D,C,A,A
19805558,A,A,A,A,B,D,C,A,D,A,C,A,C,A,A,A,C,B,A,A,B,A,C,A,A,C
19877599,A,A,B,A,B,B,B,A,C,A,A,A,A,A,A,C,B,B,A,A,B,B,A,B,A,B
20006936,C,D,A,B,C,A,B,A,B,B,C,A,A,D,B,C,B,B,B,B,A,C,D,D,A,B
20155848,B,C,A,B,B,D,D,B,B,A,A,A,B,B,C,C,A,A,A,D,B,C,D,A,A,C
20336466,D,A,B,B,D,B,B,A,C,C,A,C,B,C,B,A,B,C,A,B,B,A,D,B,B,C
5012730,B,A,A,B,A,C,B,B,D,A,D,A,C,C,B,D,B,A,B,A,A,B,D,A,B,C
19765439,B,B,C,C,B,D,B,C,D,D,D,C,B,A,A,A,D,B,D,A,C,A,C,B,C,C
19923394,C,A,A,C,A,B,B,D,D,C,D,B,A,C,C,C,A,B,A,A,A,A,A,B,D,C
6871410,B,B,C,B,B,B,B,A,B,A,A,A,D,D,A,D,C,B,D,B,C,B,C,C,D,C
19835937,B,A,B,C,B,B,C,B,B,A,A,A,B,D,B,B,B,B,A,A,A,A,C,C,D,C
5102608,C,A,C,C,D,C,B,D,B,C,D,B,B,C,A,D,A,B,D,A,D,B,A,A,A,A
3165164,A,A,C,D,A,A,B,A,D,A,A,C,B,A,B,C,D,B,A,A,C,B,B,B,A,B
19763379,C,B,C,C,B,D,B,D,D,C,C,B,B,C,C,B,B,D,A,A,D,C,B,A,A,B
19786374,C,A,C,C,D,C,D,D,D,C,D,B,C,D,A,A,A,B,B,B,A,B,A,A,D,B
19748837,C,C,D,B,A,C,B,C,D,C,C,C,B,C,C,D,B,C,D,A,D,B,C,C,D,B
7322575,A,B,B,D,B,C,B,A,B,A,B,B,A,B,A,C,D,A,A,A,D,A,A,B,A,C
19988725,C,A,B,A,A,A,D,D,D,C,D,A,C,C,A,C,C,B,A,A,C,B,A,A,D,D
4771773,C,A,B,C,C,B,B,B,C,D,B,C,C,B,C,C,B,A,C,B,B,A,B,D,A,A
19865871,B,B,C,D,B,A,A,C,D,A,C,D,C,B,A,D,A,C,A,B,A,B,C,C,A,A
19703553,C,A,D,C,D,C,B,D,C,C,D,B,A,D,A,D,A,B,C,A,B,B,A,D,D,A
5820619,A,A,A,C,C,B,A,B,B,B,C,D,B,B,B,D,B,A,A,B,B,C,B,B,D,B
20154492,C,B,C,C,A,D,B,C,B,C,D,B,A,D,A,B,A,B,B,A,A,B,A,A,A,C
6873809,C,D,B,C,C,C,C,D,D,A,D,A,C,C,C,C,D,A,A,A,A,B,D,A,B,C
4987488,A,D,A,B,B,D,D,C,B,C,C,A,B,C,B,D,B,A,D,D,B,B,C,B,D,C
6928907,A,A,A,A,D,A,B,A,C,A,B,A,A,A,A,B,D,C,A,A,A,A,D,A,A,D
19835885,C,A,A,D,B,B,A,B,D,A,B,B,B,A,A,A,A,B,A,C,B,B,A,A,A,B
4770444,C,B,C,B,D,D,B,D,B,C,B,D,A,A,A,C,D,B,B,B,C,B,B,A,C,B
20147512,C,C,C,C,A,C,C,C,C,C,A,C,B,C,C,A,C,A,A,C,C,A,D,C,D,B
20005235,A,C,C,D,B,B,A,C,B,C,A,A,A,D,D,B,D,A,B,A,A,D,C,C,A,C
4976651,C,C,B,B,B,C,B,B,B,A,B,B,B,B,B,C,C,B,D,B,D,A,B,A,C,C
5065508,B,C,C,D,A,C,C,C,B,C,B,C,D,A,B,A,C,A,B,C,C,C,D,C,D,C
10261657,C,B,A,C,C,B,C,B,D,B,A,C,D,B,B,A,A,A,B,A,A,C,B,A,B,D
20387866,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
19958118,A,A,B,A,D,B,B,A,A,A,B,B,C,C,B,A,B,C,A,B,A,C,C,B,A,A
19816390,B,D,A,B,C,C,C,A,A,D,C,A,D,A,C,C,B,B,D,A,B,C,B,C,C,A
4366749,C,A,C,C,C,A,A,C,A,B,A,B,D,D,A,B,A,A,B,B,C,D,D,A,A,B
19830837,A,B,B,C,B,B,D,B,B,C,C,A,C,B,A,B,A,C,A,B,A,C,A,B,B,B
19971756,B,C,B,C,C,C,B,C,D,C,B,A,B,C,A,B,A,B,D,B,B,C,B,C,A,C
19969773,D,A,C,D,A,D,B,D,B,C,C,C,A,D,A,A,B,C,A,D,B,B,A,D,A,C
4268500,C,C,A,B,B,D,D,D,D,B,B,B,A,B,C,B,B,B,B,D,B,B,C,B,D,C
19945918,C,A,C,C,A,D,B,D,D,A,D,B,D,D,C,A,A,B,B,B,C,D,A,B,D,C
4839294,B,A,B,C,A,A,D,C,B,C,C,B,A,B,A,D,A,B,B,C,A,B,C,A,B,A
20163648,A,A,A,A,A,A,D,A,B,B,B,B,B,C,A,C,B,A,C,A,A,C,D,C,A,B
6898460,C,A,B,D,A,B,A,C,D,B,B,C,D,D,C,C,A,A,D,B,A,A,C,D,A,B
5065061,C,A,B,B,A,A,B,D,C,D,C,A,D,A,A,B,C,B,D,D,B,B,A,A,B,D
3196469,B,C,B,B,A,C,C,A,C,B,D,A,C,A,C,A,D,B,B,C,B,D,A,B,B,D
3267763,A,A,B,D,B,D,C,C,A,B,B,C,C,B,A,A,D,B,C,D,B,A,A,B,C,A
20058800,C,A,A,A,B,B,D,B,B,C,A,A,B,B,B,C,A,A,B,A,B,B,C,D,B,B
19961816,C,A,C,C,C,D,B,D,A,C,D,A,C,C,A,C,A,B,A,D,C,B,A,C,D,B
6137253,A,B,C,C,C,B,C,C,C,A,B,A,C,B,B,D,C,B,A,D,B,B,B,C,C,C
3380501,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,A,D,D,D,D,D,D,C
19904266,C,A,C,C,A,C,B,D,D,C,A,A,B,A,B,D,A,A,A,D,B,B,C,A,D,C
7092403,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
10278016,B,A,B,B,D,A,A,B,C,A,C,C,B,B,C,D,C,B,B,D,B,B,B,B,D,B
7299683,D,A,A,A,A,C,D,B,D,A,C,B,A,C,B,A,A,D,A,C,D,A,A,B,D,C
20155800,B,B,C,D,B,B,C,D,D,A,B,B,C,C,B,A,A,B,C,D,C,D,D,D,D,A
19950464,D,C,D,B,C,B,A,A,D,B,A,D,C,B,A,B,A,D,A,C,C,A,C,D,A,B
20137525,B,A,B,B,C,A,B,C,C,C,C,C,B,B,C,C,C,C,D,B,D,D,B,C,B,B
19969794,C,A,C,C,A,A,B,D,D,C,D,B,B,D,A,A,A,B,B,D,D,C,A,A,D,B
19980044,C,B,D,B,D,A,C,D,B,C,B,B,A,C,A,A,B,B,A,A,B,C,A,A,A,C
19790678,C,A,C,C,D,A,B,D,B,C,D,B,C,A,A,A,A,B,B,B,C,B,A,A,D,C
19953218,D,D,A,A,C,A,D,B,C,A,A,C,D,C,C,A,A,C,B,A,A,D,A,D,A,D
19796457,B,B,C,B,B,B,D,B,B,C,B,A,C,B,B,B,C,B,B,A,B,B,B,B,B,D
19952450,B,D,C,B,D,B,A,B,A,A,B,A,C,C,C,C,A,B,D,B,A,C,D,A,A,B
5359419,C,B,B,C,C,A,B,D,D,C,B,B,C,B,A,B,C,A,A,D,C,D,C,B,B,C
3170730,C,A,A,A,D,A,B,B,D,C,C,A,B,B,B,C,A,A,A,B,A,D,A,A,D,C
19927265,C,A,C,A,C,D,C,D,A,D,D,B,A,D,A,A,A,B,B,D,C,A,A,A,D,A
7178559,C,C,A,B,B,C,B,B,C,B,C,C,A,B,B,B,C,C,C,B,B,C,C,C,C,B
19881725,B,A,A,B,B,B,D,A,B,A,B,B,B,B,A,D,B,B,A,B,B,A,A,D,D,B
7279219,C,D,A,D,C,D,D,D,D,A,C,A,B,A,A,D,A,B,B,C,C,B,D,C,D,B
4958335,B,A,C,C,A,A,B,D,C,C,C,A,D,C,C,C,B,B,A,D,A,C,C,C,A,C
5064182,A,B,C,B,A,A,B,B,B,A,B,B,A,A,B,D,B,A,B,A,C,C,C,C,B,C
19934400,C,A,C,C,B,D,B,D,D,C,D,B,D,D,A,A,A,B,B,D,C,B,A,A,D,C
20074280,B,A,A,B,B,B,D,B,D,A,C,A,B,B,B,A,C,A,B,B,A,C,C,C,D,C
3558671,C,A,C,D,A,B,A,C,B,A,D,A,B,D,A,A,A,B,A,A,D,B,A,C,D,D
19771036,C,A,C,D,A,C,B,D,B,C,B,B,B,D,A,A,A,B,B,D,C,B,A,A,A,C
6870510,D,C,D,C,A,A,C,B,C,C,D,C,C,B,C,B,B,B,D,C,A,C,B,C,A,C
5874672,C,D,C,C,B,C,A,D,D,C,B,B,A,C,A,A,A,A,C,A,B,A,B,B,D,C
5061247,C,A,C,C,A,D,B,D,D,C,A,B,B,D,A,B,A,B,B,D,D,C,A,A,D,C
6051332,C,A,C,C,A,D,D,D,D,C,D,B,B,A,A,A,C,B,B,A,A,B,A,A,D,C
19885777,C,A,A,B,B,D,D,D,D,C,D,B,C,A,A,A,A,B,A,B,C,A,A,A,D,C
3556354,C,C,A,D,B,C,D,C,B,A,B,A,B,C,A,B,B,B,A,C,A,C,C,D,A,D
19714034,B,B,B,C,A,B,B,D,B,A,A,B,A,C,A,A,D,B,D,D,B,C,B,A,B,A
4114785,C,D,C,A,B,D,A,D,B,A,B,B,A,D,A,B,A,B,C,C,C,B,A,A,D,B
2689301,C,A,C,C,A,D,B,D,D,C,D,B,B,D,A,A,A,B,B,A,C,B,A,A,D,C
4659911,B,A,A,C,B,B,C,B,B,D,B,C,B,C,C,B,A,A,A,C,A,C,B,A,D,C
19735462,A,D,D,B,A,D,B,D,D,D,B,A,C,B,D,C,D,A,A,D,B,D,B,A,A,D
7090130,A,A,B,C,A,B,D,C,B,C,D,A,A,B,C,B,A,B,A,A,A,A,C,D,A,A
3243107,C,C,C,C,B,B,B,D,C,C,C,B,A,C,C,A,D,D,C,C,C,C,C,C,B,A
7299690,A,C,D,C,B,D,D,A,A,C,A,B,C,C,D,B,A,A,D,B,A,A,D,C,D,A
20127635,D,B,B,A,A,A,D,B,A,C,A,A,A,A,A,A,A,A,A,A,D,D,C,C,D,A
4961975,B,D,B,B,B,B,B,D,A,B,B,B,B,B,B,B,C,C,C,A,B,D,C,C,B,B
4030318,A,A,C,B,B,D,B,B,C,C,C,D,B,D,A,B,C,C,A,D,B,B,C,D,D,B
19771918,C,A,C,C,B,D,B,D,D,C,D,B,B,D,A,A,A,B,B,D,C,B,A,A,A,C
19884673,D,B,C,D,C,A,D,C,B,B,A,B,B,C,A,D,C,D,B,B,A,C,C,C,B,C
19733651,B,A,A,C,A,C,D,D,D,D,D,A,A,A,A,A,A,B,A,A,C,B,A,A,D,C
19776288,D,C,A,B,D,A,B,B,C,A,B,D,A,B,A,D,A,C,D,D,B,B,D,C,C,D
4659537,B,A,B,A,A,A,B,D,B,A,D,A,B,A,A,A,A,B,A,D,A,B,C,A,A,A
19889657,B,C,C,B,A,C,B,B,A,D,A,B,C,B,B,A,A,A,B,C,B,B,D,B,B,A
10191647,C,B,D,C,B,D,D,D,B,D,A,A,A,C,A,A,A,B,A,A,D,B,C,A,D,B
3243102,C,A,C,C,A,B,D,D,A,C,A,B,B,D,A,A,A,B,C,A,C,B,A,A,D,B
19847393,B,A,C,C,B,A,C,B,D,A,D,A,A,D,A,B,A,C,D,A,C,C,C,A,A,C
4658273,B,A,B,B,B,B,D,B,A,C,B,A,B,A,C,D,C,A,D,C,B,D,D,C,A,C
3484779,B,D,D,A,B,A,D,A,A,A,C,A,B,C,B,A,A,B,A,D,C,C,C,A,A,C
19850082,A,D,C,D,D,B,D,A,B,D,C,D,A,D,D,D,D,A,B,B,B,D,B,D,A,D
20223175,B,C,A,D,A,A,D,D,D,A,C,B,B,C,A,D,D,B,A,A,A,D,C,A,A,A
10953705,C,A,B,A,B,B,D,D,B,C,A,B,B,A,A,A,A,B,A,C,B,B,A,A,A,C
19897212,C,B,C,C,B,D,D,C,D,C,D,B,B,A,A,A,A,B,B,D,C,A,A,A,D,C
19710538,C,A,D,C,A,A,B,D,C,C,D,A,B,B,A,A,A,B,B,C,B,B,B,A,D,C
5530121,A,A,A,B,B,B,D,C,D,A,B,A,A,A,A,A,C,B,A,C,A,C,B,B,D,C
5236117,A,A,A,B,B,A,C,D,B,C,C,D,A,D,B,C,C,C,C,C,A,D,B,C,B,D
19733816,C,A,D,C,A,D,D,D,D,C,D,B,A,D,A,A,C,B,B,A,B,B,A,A,D,D
6050667,B,B,B,B,B,B,D,B,A,A,B,A,B,B,B,C,A,B,B,C,A,B,B,B,A,A
19758721,A,A,A,A,B,B,D,C,B,C,B,A,C,C,A,C,B,C,B,A,A,C,B,C,B,A
20014179,D,A,B,B,C,B,A,C,B,A,B,B,A,B,B,A,B,B,B,A,B,C,C,B,B,A
6439672,B,A,D,C,C,A,A,B,B,C,A,A,A,B,C,A,D,B,A,D,A,A,B,A,A,C
4472513,C,C,D,A,D,A,C,B,B,C,C,A,A,D,B,A,B,B,C,C,B,B,C,B,A,C
19724899,C,D,B,B,A,A,C,B,B,A,B,A,B,A,A,D,C,B,C,C,B,B,A,B,D,C
20135832,B,C,D,D,C,A,C,A,D,D,A,B,C,D,A,D,A,B,A,B,C,C,D,B,C,A
19962561,A,B,B,A,B,B,D,B,B,D,C,B,B,C,C,B,C,A,D,A,B,D,A,B,D,C
19750032,A,C,C,A,D,A,C,A,A,C,C,A,C,A,B,D,C,B,A,B,A,B,B,B,C,D
20003861,A,C,B,C,B,C,C,C,C,B,B,C,B,C,A,C,D,B,B,B,A,C,D,D,C,B
4114517,C,A,B,A,A,C,D,D,D,C,B,A,B,C,A,A,A,B,A,C,A,B,A,A,D,A
20114808,B,B,B,A,B,B,B,B,B,A,D,A,A,D,B,A,C,C,D,D,C,C,C,B,C,B
3245605,C,A,D,C,B,D,D,D,D,C,D,B,B,D,A,A,A,B,A,A,B,B,A,A,D,C
19776286,B,B,A,D,B,B,D,B,A,D,D,D,C,D,C,B,A,D,C,B,A,A,D,A,C,A
7121675,D,A,D,B,B,C,D,C,D,B,A,C,B,C,D,B,A,B,C,A,D,A,A,D,D,A
3196963,A,D,A,B,D,B,A,B,A,A,B,C,B,B,A,B,B,C,D,D,B,B,A,C,C,C
5684078,A,A,A,B,C,B,B,B,B,B,B,A,B,A,A,D,D,A,C,A,A,D,B,B,D,C
3385173,C,A,C,C,B,A,B,D,C,A,B,B,B,B,C,A,A,B,C,C,A,B,A,B,A,C
19738029,C,D,D,A,A,A,B,B,C,B,B,B,B,B,D,A,B,C,B,A,C,B,C,B,D,C
19916833,C,A,C,C,A,C,D,D,D,A,D,A,A,C,C,A,D,B,A,A,A,B,A,B,D,C
19861869,A,C,C,D,C,C,B,D,C,B,B,C,C,B,B,C,D,C,B,A,B,C,D,C,D,D
4701008,A,A,A,A,A,D,D,B,B,C,D,B,B,D,A,A,A,A,C,A,C,B,A,B,D,B
19721415,B,B,B,B,B,B,B,B,B,A,D,B,A,A,A,A,B,B,A,A,C,D,B,B,A,C
20054925,C,A,C,C,A,C,D,D,D,C,D,C,C,C,A,A,B,A,A,B,B,C,A,A,D,C
19876277,D,B,C,D,C,B,B,C,B,D,D,A,B,D,B,B,A,B,A,D,C,A,C,A,D,C
4801595,B,A,D,A,A,C,D,B,D,C,A,A,A,A,B,C,C,A,A,A,A,A,D,B,B,A
6109152,B,A,C,C,A,B,B,B,B,A,A,A,B,B,A,D,A,A,B,D,A,A,C,A,A,B
6762158,B,C,B,B,B,B,A,B,D,A,C,D,B,D,B,A,A,C,B,C,C,B,A,B,C,B
20090554,C,A,D,C,C,C,B,D,B,C,D,B,C,D,A,A,A,B,B,C,B,B,A,A,C,B
19855905,B,A,B,B,B,B,B,B,B,B,A,A,B,A,A,B,B,B,A,C,A,A,C,C,A,C
6497687,B,C,D,C,B,B,C,B,C,C,B,B,A,A,B,C,D,A,B,B,B,B,A,B,A,C
19746177,B,B,A,C,B,D,D,B,A,D,B,C,B,D,A,A,D,A,A,D,A,D,C,C,D,C
20152790,A,A,B,D,A,C,C,B,B,A,B,A,B,B,D,C,B,B,B,D,A,B,A,A,D,C
19965208,C,A,C,A,A,C,D,D,D,C,D,B,B,C,A,D,A,B,A,B,C,B,C,A,D,D
4659871,B,A,C,A,B,C,C,B,D,A,A,A,B,C,B,B,A,B,C,C,A,B,C,A,A,A
20005345,B,A,A,B,B,A,B,B,B,C,C,D,A,B,D,D,C,C,A,D,B,B,B,A,B,B
19860697,C,B,C,B,B,C,D,D,C,C,C,A,B,B,B,C,A,B,A,C,C,C,A,A,D,C
20004399,C,B,A,B,B,C,C,D,D,C,C,D,B,A,A,D,D,B,D,D,A,B,C,D,D,C
20054926,C,A,B,A,A,C,D,D,D,A,D,A,B,A,A,A,A,B,C,B,B,B,A,A,D,C
19924322,A,B,D,B,B,B,C,C,D,A,B,B,B,B,D,D,A,B,A,B,B,B,C,A,D,C
19876341,D,A,A,C,A,B,C,D,D,C,C,A,B,B,A,A,D,D,A,C,B,D,D,C,D,D
5100488,D,B,C,B,B,A,D,D,C,C,A,C,B,D,B,B,C,A,D,A,A,B,C,C,A,A
19759863,B,B,C,D,A,D,C,D,A,B,B,C,B,B,B,B,B,A,D,D,B,D,C,C,A,A
20007767,C,B,A,D,B,A,B,D,D,C,C,A,B,A,B,D,A,B,B,D,A,D,C,A,D,A
6536903,C,A,C,B,D,C,D,B,B,A,B,B,D,A,A,D,C,A,A,D,A,A,C,B,A,C
2693237,D,A,B,C,B,D,B,C,D,C,B,A,A,C,A,A,A,B,C,B,B,A,B,B,D,C
3552833,B,A,C,C,D,C,D,D,D,C,B,A,B,A,A,B,A,A,B,A,A,B,A,B,C,D
19894778,C,B,A,B,B,C,A,A,C,C,C,B,D,C,B,A,C,A,C,D,C,C,D,A,A,C
19869675,B,A,C,D,A,B,A,B,C,B,A,B,C,D,C,D,D,D,D,A,B,A,A,B,D,D
3163922,B,D,D,A,B,D,B,A,B,D,C,B,A,B,C,D,B,C,C,C,D,B,C,D,A,B
19761427,D,C,A,D,D,C,C,D,D,D,A,D,A,C,C,A,B,D,D,C,A,D,A,D,C,C
4210328,C,A,C,C,B,A,D,B,D,C,D,B,D,A,A,A,A,B,B,D,C,A,A,A,D,C
5534337,C,A,C,B,B,A,C,A,C,D,A,B,B,C,A,A,A,B,A,A,B,B,B,A,A,C
3167525,C,D,A,A,B,A,B,D,B,C,D,A,B,D,A,A,A,C,A,C,B,B,C,A,B,C
3166654,C,B,A,B,D,C,D,B,D,C,C,A,A,B,D,A,B,B,A,A,A,C,D,D,A,D
3384071,C,C,C,D,B,D,C,D,D,A,A,C,B,B,A,B,A,C,A,B,B,B,B,A,B,A
5133797,C,A,C,C,A,C,B,D,D,D,D,B,B,B,A,A,A,B,D,D,A,B,A,A,D,A
3192637,C,D,A,A,D,C,D,A,B,D,A,D,A,B,B,B,D,B,B,B,C,B,A,C,B,B
19861842,B,B,B,B,A,B,A,B,B,B,B,B,C,C,A,B,B,B,C,B,A,B,B,B,D,B
4115730,C,A,C,D,A,D,D,D,D,C,D,B,C,D,A,A,A,B,B,C,D,A,A,A,D,C
5335256,B,C,D,B,A,D,D,A,B,D,C,B,B,D,A,B,B,D,D,D,A,C,B,B,D,A
3133241,D,B,A,A,B,C,C,A,B,A,C,D,B,C,A,C,C,D,C,A,C,A,C,C,B,C
4995579,B,C,C,C,B,A,C,D,B,A,C,D,B,C,D,B,D,C,B,C,B,B,A,B,B,C
19759332,B,B,C,C,D,B,C,C,D,D,A,D,B,B,A,C,D,A,D,B,C,B,C,C,C,C
4659029,B,B,A,C,D,B,C,B,B,B,B,B,B,C,C,C,C,B,A,C,A,A,B,B,D,B
5684437,B,A,A,B,B,C,C,C,B,A,B,B,B,A,B,A,C,B,A,D,B,B,C,C,A,C
20067539,A,C,A,A,B,A,B,D,D,C,B,A,D,D,A,D,A,C,A,D,B,D,C,D,A,C
6535837,C,B,B,C,A,A,B,D,C,C,B,A,B,A,A,B,A,C,A,C,A,B,D,A,D,C
19864900,C,A,A,C,B,C,D,A,D,B,B,A,C,A,A,A,C,A,C,B,A,B,A,A,D,C
4334789,C,A,D,C,A,A,D,D,D,C,D,B,D,B,A,A,A,B,B,B,C,B,A,A,D,A
19737087,B,C,D,B,C,B,B,A,B,D,C,C,C,C,B,B,C,C,D,D,A,B,C,D,A,C
20067432,B,A,C,C,A,D,B,D,D,C,D,A,B,B,A,D,A,B,B,D,C,A,A,A,D,C
6536925,C,A,C,C,A,B,B,C,B,D,D,B,B,D,A,B,A,B,A,B,B,B,A,B,D,B
19814175,C,B,A,C,A,A,A,D,D,C,A,D,B,D,A,D,A,B,B,B,A,C,C,C,D,C
19761814,D,A,B,B,C,B,D,B,A,C,B,B,A,A,A,C,C,B,D,A,B,C,C,A,B,D
19740568,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,C,A,A,A,A,B,A,A,A,A,A
6175683,C,A,D,C,C,A,B,D,B,C,A,B,A,C,C,A,A,B,B,B,B,C,C,A,A,B
20090539,D,B,B,C,C,C,B,B,D,D,C,D,C,C,D,B,C,A,C,A,B,D,B,C,B,B
2640150,B,C,B,A,C,B,A,B,D,D,C,C,C,C,B,A,B,B,C,A,A,C,C,B,C,B
4703978,C,D,A,A,A,D,D,C,A,D,A,D,B,A,A,A,D,D,C,D,A,D,D,A,D,B
4141482,C,A,D,B,B,B,B,D,B,C,D,B,B,C,A,D,A,B,B,D,B,B,A,A,A,C
