NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25,G2-MAT26,G2-MAT27,G2-MAT28,G2-MAT29,G2-MAT30,MATEMÃ_x0081_TICA Y DATOS,contar
10095145,A,D,A,A,A,D,B,D,A,B,B,D,C,B,D,B,D,A,D,C,D,A,C,A,A,D,A,D,A,A,4,30
10027940,C,D,A,D,C,A,A,A,A,B,C,B,B,B,B,A,A,B,A,C,D,C,D,A,B,C,B,C,C,C,13,30
20260812,A,D,A,A,D,A,A,A,B,C,A,D,B,B,A,A,B,D,A,B,A,B,D,C,A,A,A,C,B,C,19,30
10029324,B,D,A,B,A,A,D,A,D,A,C,D,B,B,A,A,C,A,A,C,B,C,A,A,A,B,B,C,A,C,12,30
20260576,C,D,D,B,B,A,D,D,C,A,C,D,C,A,C,A,A,C,A,A,C,A,B,B,B,C,A,C,A,B,7,30
20035722,C,A,C,A,C,D,B,C,B,A,B,A,A,A,B,A,C,B,C,B,A,A,A,D,B,C,A,A,A,A,9,30
10093980,A,D,C,C,A,C,C,A,A,B,A,D,B,A,B,A,A,B,A,C,B,C,A,C,C,B,B,D,D,B,7,30
20323479,B,C,B,C,A,A,B,A,B,D,C,C,B,B,A,A,C,B,A,D,A,A,C,B,A,B,A,D,B,C,14,30
20240718,A,A,B,B,B,A,A,A,A,B,B,D,B,A,A,A,B,A,A,A,D,A,A,A,A,C,C,A,C,B,12,30
20260611,A,A,A,D,A,A,A,C,A,A,A,D,B,B,D,A,A,B,A,A,A,A,D,B,B,B,A,D,C,A,8,30
10028399,D,C,A,A,A,A,D,C,B,C,A,B,C,C,A,D,C,A,A,D,C,B,B,C,A,A,C,D,C,A,11,30
10294821,B,D,B,A,A,C,B,A,C,A,C,C,B,A,C,A,A,B,A,C,D,A,D,C,A,C,A,A,D,D,11,30
20235796,A,D,B,A,A,A,B,A,C,A,A,D,A,B,C,A,B,D,A,B,A,A,C,C,B,D,A,A,A,D,11,30
20240720,B,D,B,C,A,C,B,B,A,A,C,D,B,C,A,D,A,D,A,C,B,B,B,C,B,C,B,B,C,C,10,30
20236632,A,D,A,B,A,A,A,A,A,A,B,D,B,B,A,A,A,B,A,C,A,B,B,B,A,A,A,A,A,C,16,30
20342832,D,D,A,B,B,A,A,B,B,A,D,C,B,C,A,B,B,A,A,B,A,B,C,C,A,C,D,A,B,C,23,30
20235240,B,D,C,B,A,A,C,C,B,A,C,D,A,B,A,A,A,D,A,B,B,D,D,C,B,B,A,C,C,C,11,30
20260711,D,B,A,B,A,A,D,A,B,C,C,A,A,B,A,A,B,D,A,B,C,B,C,C,A,C,D,A,B,C,23,30
20135610,D,D,A,B,A,A,A,B,D,C,C,C,B,C,A,B,B,D,D,D,A,B,C,D,C,C,D,A,B,C,20,30
20135643,D,D,C,B,A,A,A,A,C,C,A,A,A,A,A,D,A,D,A,C,C,B,C,D,C,B,A,A,A,C,14,30
10266583,A,D,A,B,A,A,A,A,B,A,C,A,D,C,A,A,B,B,A,B,A,B,C,C,C,A,B,A,A,C,22,30
10093459,C,B,D,C,D,B,D,A,D,C,C,A,A,A,B,A,A,D,A,D,D,A,D,C,D,D,B,C,D,D,7,30
10066920,B,D,B,D,B,B,C,B,A,B,A,C,C,C,B,D,A,D,A,C,A,C,D,D,A,B,A,D,D,D,5,30
10191721,B,D,D,B,A,C,A,B,A,A,C,D,B,B,D,A,B,C,A,A,D,B,B,C,A,B,A,C,A,C,12,30
20110242,A,C,B,A,A,A,D,A,A,A,C,D,B,A,A,A,C,D,A,C,B,B,D,D,A,D,A,C,A,C,10,30
20135711,A,C,B,C,C,D,B,D,A,A,D,C,D,C,D,A,C,B,C,A,C,B,D,B,A,C,A,B,D,D,7,30
10027163,D,D,A,B,A,A,D,A,B,D,D,D,B,B,A,A,B,D,A,B,A,B,C,A,B,B,D,B,B,C,19,30
20129002,B,D,B,B,B,B,A,A,B,B,C,C,C,B,A,A,B,C,A,C,C,A,C,C,A,D,B,A,B,D,15,30
10414325,D,D,B,A,A,B,D,A,A,C,A,A,A,A,A,D,C,A,C,D,D,A,B,D,A,D,A,A,C,D,8,30
10193054,D,D,B,C,D,C,A,A,B,B,D,D,C,C,A,A,B,B,B,A,B,A,C,C,C,D,C,D,C,C,13,30
20260831,C,B,A,B,A,C,D,A,A,B,A,A,A,A,C,C,C,B,A,C,D,B,B,D,B,B,A,B,B,A,8,30
10093552,D,D,B,B,A,A,D,B,A,C,C,D,D,B,A,A,B,B,A,D,C,B,D,C,C,C,D,C,D,C,16,30
20260586,B,B,A,A,A,A,A,C,B,C,D,B,D,A,A,C,A,C,C,A,A,C,D,A,C,D,A,A,C,D,8,30
20260589,C,D,D,D,A,D,B,A,C,C,C,B,D,D,D,B,C,B,C,D,D,C,D,D,C,D,A,B,D,C,6,30
20135470,A,D,A,A,A,C,D,A,B,A,C,C,B,A,A,B,B,A,A,B,C,A,D,A,B,B,A,A,D,D,11,30
20260600,C,B,B,B,B,C,C,B,A,A,B,C,B,C,B,A,B,C,A,B,B,C,C,B,B,B,C,B,A,A,8,30
20135496,A,D,A,B,A,A,D,A,B,C,C,D,C,A,A,A,C,C,A,B,A,B,C,D,A,A,B,A,A,C,18,30
20260615,D,D,A,A,A,A,A,A,B,C,A,D,B,B,A,A,B,C,A,B,A,B,C,D,A,C,A,A,B,C,22,30
20135515,A,D,A,A,C,D,A,B,B,D,C,D,B,B,A,A,B,D,A,B,A,B,C,B,B,B,A,C,C,C,16,30
20129575,D,D,A,B,B,A,A,A,B,D,D,D,B,C,A,A,B,C,A,B,A,B,C,C,C,C,B,A,B,C,23,30
20135528,D,D,A,B,D,C,B,A,A,B,C,A,B,C,A,A,B,D,A,B,A,B,C,A,A,B,D,C,B,B,20,30
20135532,B,D,D,D,B,B,D,A,C,C,B,C,C,C,A,B,D,B,A,B,B,C,C,B,B,C,D,B,D,A,11,30
10086919,B,D,A,B,A,A,A,D,B,B,B,D,B,C,A,C,C,C,A,A,B,B,B,A,A,A,B,C,A,B,12,30
20135569,D,D,A,A,A,A,A,A,B,C,D,D,B,B,B,A,B,B,A,B,A,B,C,C,A,C,D,A,B,A,23,30
20260662,D,D,A,A,A,D,C,D,C,A,D,D,B,B,A,A,C,D,A,C,D,B,D,C,B,D,B,A,B,A,11,30
19940963,A,B,A,C,D,C,A,B,B,B,A,D,B,A,B,A,B,B,A,D,B,B,B,B,B,D,D,A,D,B,11,30
20260670,A,D,D,A,A,A,B,C,A,A,C,D,D,A,A,A,A,B,A,D,D,D,B,A,A,D,B,C,A,A,8,30
20135576,B,D,D,D,C,A,A,B,A,B,C,C,D,B,B,A,B,B,A,B,C,B,C,C,A,B,D,D,B,B,16,30
10078964,A,A,D,C,B,C,C,B,D,D,C,B,D,B,C,A,C,C,A,B,D,D,C,C,A,A,C,D,C,C,8,30
20260683,B,D,A,B,A,A,A,A,B,A,D,D,A,B,A,A,B,D,A,C,A,A,C,B,A,C,D,A,C,A,17,30
20095023,D,A,A,A,A,A,A,A,A,A,C,B,A,B,A,B,A,B,A,A,D,B,C,A,A,A,A,A,A,B,13,30
20135590,B,C,A,B,C,B,A,B,B,C,D,A,D,C,A,B,B,D,A,C,D,B,A,C,A,B,B,C,B,B,15,30
20260706,C,A,A,A,A,A,A,B,C,C,D,A,C,A,A,A,B,B,A,A,B,B,B,B,B,C,B,A,B,C,15,30
20260710,A,D,A,A,A,A,A,C,B,A,C,A,B,C,A,A,B,D,A,B,A,B,C,C,C,C,D,A,B,C,23,30
20135607,B,A,A,B,A,C,A,C,D,A,C,A,A,A,A,A,B,A,A,A,A,D,B,A,C,B,A,A,A,A,11,30
20055719,A,B,A,B,A,C,C,A,C,A,D,D,C,A,B,D,B,C,A,C,B,A,B,B,B,B,A,D,B,C,7,30
20339340,A,D,A,B,A,A,B,C,A,C,D,A,A,B,B,B,C,A,A,A,B,D,D,B,C,A,A,D,C,A,7,30
20135637,B,B,A,A,A,A,A,C,C,B,A,D,A,A,A,A,B,D,A,D,B,D,D,A,A,A,B,B,A,A,8,30
10079993,D,D,A,A,C,A,A,B,A,A,C,D,C,A,B,A,C,D,A,D,D,C,D,B,A,B,B,B,A,C,11,30
20260763,A,C,A,A,A,A,C,A,C,C,C,B,C,A,A,A,B,B,A,C,A,C,B,A,B,B,D,A,C,D,13,30
20249463,A,C,D,C,B,C,A,C,C,D,C,C,B,A,C,D,B,A,B,C,D,B,C,D,B,D,B,A,B,D,8,30
20135674,C,D,A,C,B,C,B,D,A,A,C,D,B,A,C,B,B,C,A,C,C,C,A,A,A,C,B,C,D,B,8,30
20135679,D,D,D,B,A,A,A,C,B,C,D,A,B,C,A,B,B,D,A,B,A,B,C,C,A,C,D,A,A,C,23,30
20262148,D,B,C,A,A,D,C,B,B,C,D,D,B,B,B,B,C,D,A,C,C,B,A,C,A,C,D,C,A,D,10,30
20260782,D,D,A,A,D,A,A,A,B,A,C,A,B,C,A,A,B,D,A,B,A,A,C,C,A,C,D,A,B,C,25,30
20135698,D,D,A,D,B,A,A,A,B,B,C,B,B,C,A,A,B,C,A,B,A,B,C,C,A,A,B,A,C,C,22,30
20260808,D,D,A,B,A,A,C,B,B,D,D,D,B,C,B,B,B,C,A,B,A,B,C,C,C,C,A,A,B,C,19,30
20367701,D,D,A,A,A,A,A,A,C,B,C,D,B,A,A,A,A,B,A,B,A,B,C,C,A,C,D,A,B,B,22,30
20135742,D,D,A,A,C,A,A,B,B,C,C,A,C,B,A,D,C,C,C,B,A,B,C,C,A,C,D,A,B,C,22,30
10079715,A,A,B,A,A,B,A,A,B,B,B,D,A,A,A,A,B,A,D,A,A,A,C,A,A,A,A,A,C,A,10,30
10041909,B,D,A,D,D,B,A,A,B,A,C,A,B,A,A,A,B,D,A,B,A,A,C,B,A,C,D,A,A,C,20,30
10079862,A,D,B,B,A,A,D,A,B,D,C,D,A,A,B,A,A,C,A,C,D,B,B,B,C,C,A,D,C,B,10,30
20135452,D,D,A,B,D,A,D,A,D,A,C,B,B,B,D,A,B,D,A,B,A,A,C,C,B,C,D,A,C,C,19,30
20260581,B,C,A,D,D,A,A,A,B,A,C,C,C,B,B,B,C,B,A,C,A,B,B,B,B,B,D,C,A,B,11,30
10042080,D,D,C,B,C,A,C,A,C,A,C,D,C,B,A,A,C,D,A,B,A,B,C,D,C,A,D,C,A,D,15,30
20260616,D,D,A,D,C,A,A,B,A,D,C,D,B,B,D,A,B,D,A,B,A,A,C,C,B,C,D,A,C,C,19,30
20249436,D,D,B,A,B,A,A,A,D,D,C,C,B,B,A,A,B,D,A,A,A,A,A,C,A,A,D,B,D,C,16,30
10070120,B,A,B,A,B,C,D,D,B,B,A,D,B,B,B,B,C,C,A,B,D,B,C,C,A,A,D,C,A,C,10,30
20276324,D,D,C,A,C,A,A,A,B,C,C,C,B,B,A,A,B,B,A,B,D,B,C,C,A,C,D,A,C,C,24,30
10006857,D,D,A,B,D,A,A,A,B,A,C,A,B,B,A,A,B,C,A,B,A,B,C,C,A,C,D,A,B,C,26,30
10040343,D,B,B,B,C,A,A,A,B,B,C,D,C,B,A,A,B,C,A,B,D,B,C,C,A,C,D,A,B,C,22,30
20276327,D,D,D,B,C,C,C,B,B,C,C,A,B,B,B,A,B,B,C,B,A,B,C,C,A,C,C,A,C,C,21,30
20260650,D,D,C,C,D,D,D,A,B,A,B,D,B,B,B,B,B,C,A,A,A,B,C,C,A,C,D,A,A,C,16,30
20261978,D,D,A,A,D,A,A,A,B,A,C,B,B,B,B,A,B,B,A,B,A,A,B,C,A,C,D,A,B,B,21,30
10009350,D,D,A,D,A,A,A,A,B,C,C,A,B,B,A,A,B,D,A,B,A,B,C,C,A,C,D,A,B,A,25,30
20067244,D,D,A,B,C,A,A,A,B,D,C,A,B,B,A,A,B,B,A,B,A,B,C,C,A,C,D,A,B,C,28,30
20261983,A,D,A,A,C,A,A,C,A,A,A,C,B,A,A,D,B,B,A,A,D,B,A,A,A,A,A,B,A,A,12,30
20135616,D,B,A,B,C,A,A,A,B,A,C,C,B,B,A,A,B,D,A,A,A,B,C,C,A,C,D,A,B,C,24,30
20128931,C,B,A,B,D,C,A,A,A,A,C,D,C,B,D,C,C,B,A,D,D,A,B,B,B,A,D,A,A,C,10,30
20110000,D,A,D,B,D,A,A,A,C,A,C,A,B,C,C,A,B,D,A,B,B,B,D,C,A,B,D,C,A,C,18,30
10306650,B,D,B,A,A,C,C,A,A,A,C,D,B,A,B,D,A,A,A,A,A,A,D,D,B,D,A,A,A,C,8,30
10205453,D,D,A,A,B,B,A,A,B,B,C,A,B,C,A,A,B,D,A,B,A,B,C,C,A,C,D,A,B,C,25,30
20323551,D,D,A,A,D,A,A,A,C,A,C,B,B,B,B,B,B,C,A,B,A,D,C,C,B,C,D,A,C,C,18,30
20142692,D,D,A,B,C,A,A,B,D,C,C,D,A,B,A,A,C,D,A,B,A,B,C,C,A,C,D,A,A,C,22,30
20135671,D,B,C,D,A,A,A,D,A,B,C,A,A,B,B,B,A,A,B,B,B,A,B,B,A,B,A,D,C,B,7,30
10041838,B,D,A,A,A,A,A,A,D,C,C,D,B,C,A,A,C,D,A,B,B,A,C,A,A,B,D,A,A,A,17,30
20135725,D,D,A,B,D,A,A,A,B,B,C,C,B,C,A,A,B,D,A,A,A,B,C,C,A,C,D,A,A,C,24,30
20104917,D,B,B,A,D,C,A,B,B,B,C,D,B,B,C,C,B,B,A,C,B,A,C,C,A,C,D,B,A,B,13,30
10271991,D,D,D,A,A,A,A,A,B,C,C,D,A,B,A,A,B,B,A,B,D,C,C,C,A,C,D,A,C,C,21,30
20143106,D,D,C,C,D,A,A,A,B,C,C,D,B,B,A,A,D,D,A,B,D,B,B,C,A,C,D,A,C,C,20,30
19940873,A,D,B,A,A,A,D,C,A,A,A,A,B,A,A,A,B,A,A,D,A,C,A,B,B,A,A,A,A,A,10,30
20135771,D,D,A,D,B,A,A,A,B,C,C,D,B,B,A,A,B,D,A,B,A,B,D,C,A,C,D,A,A,A,22,30
20260599,D,D,A,A,A,A,A,A,B,B,C,A,B,A,D,A,B,D,A,B,A,B,C,C,A,C,A,A,B,C,23,30
20274127,D,D,A,B,B,A,A,A,B,B,C,A,B,B,A,A,B,D,A,B,B,B,C,C,A,C,D,A,B,C,25,30
20135512,C,B,B,C,C,B,A,D,B,B,B,C,C,B,B,C,C,C,B,B,A,B,C,B,B,C,A,C,C,B,8,30
10034005,B,D,A,B,A,A,A,A,B,A,D,D,B,B,A,A,B,B,A,C,C,B,A,C,B,B,D,C,C,C,17,30
20260636,D,D,B,D,C,A,B,B,C,A,C,D,D,B,A,A,C,C,A,C,C,A,A,C,C,C,C,A,D,D,11,30
20095001,D,D,A,A,A,A,B,A,B,B,C,B,B,A,A,A,C,A,A,B,A,A,C,C,A,C,A,A,B,C,20,30
20135556,A,B,B,D,A,C,B,D,A,B,B,B,B,C,D,A,C,B,A,B,C,B,A,C,B,D,A,B,B,C,10,30
20260664,D,D,A,B,B,A,A,A,A,A,C,D,B,A,A,A,B,A,A,B,A,B,C,C,A,C,D,A,A,A,22,30
20097661,A,B,A,A,C,B,B,B,C,B,B,C,B,A,C,B,C,C,A,C,C,C,B,B,B,C,C,A,C,B,6,30
20260689,D,D,A,B,C,A,D,A,B,C,C,A,A,B,A,A,B,B,A,B,D,B,B,C,A,C,D,A,B,A,24,30
10034110,A,D,C,B,C,C,A,B,A,A,C,A,B,C,C,A,B,C,A,A,B,A,A,C,C,A,D,A,D,A,14,30
10007991,B,D,B,A,B,D,C,B,B,A,A,D,B,A,B,B,B,C,A,B,A,A,D,A,C,B,D,B,D,C,9,30
20135696,A,D,B,D,A,A,A,A,B,D,C,A,B,C,A,B,B,C,A,B,A,B,C,C,A,C,D,A,B,C,23,30
20260791,D,D,A,A,A,A,A,B,B,A,C,A,B,C,A,A,B,D,A,B,B,B,C,C,C,C,D,A,B,C,23,30
20260792,D,D,A,A,B,A,A,C,B,A,C,A,B,C,A,A,B,D,A,B,A,B,C,C,C,C,D,B,B,C,23,30
20135702,B,D,A,A,A,A,A,C,C,A,D,D,B,B,A,A,B,C,D,C,A,B,B,A,C,C,B,A,A,A,12,30
20342876,A,D,A,A,D,D,C,A,B,A,C,A,B,C,B,A,B,D,A,B,A,B,A,C,A,C,D,A,C,B,19,30
19941101,A,D,D,C,B,C,A,D,B,B,B,B,B,D,A,D,C,A,A,B,A,B,C,C,A,C,D,A,B,C,17,30
10009062,D,B,C,B,A,C,D,A,C,A,C,D,C,C,A,A,B,A,A,D,A,A,A,C,B,D,A,A,A,A,12,30
20249475,D,C,C,B,A,A,D,C,B,C,D,A,C,A,B,A,B,C,A,A,D,C,C,B,C,B,B,B,C,B,10,30
10033954,B,A,C,A,D,B,A,B,A,B,C,D,B,B,A,A,B,D,A,A,D,B,B,B,A,A,D,A,C,C,12,30
19941140,D,D,C,B,A,A,D,A,B,C,C,D,C,A,D,A,D,D,A,C,C,A,B,A,B,A,D,C,A,C,12,30
10217501,B,A,A,B,D,B,A,A,A,C,A,B,A,B,B,A,A,B,A,C,B,B,B,B,A,B,B,B,B,A,11,30
10035540,B,A,B,D,A,B,A,B,C,B,A,A,B,A,C,C,B,D,A,A,D,A,A,C,C,C,A,B,C,D,7,30
10399708,D,D,D,A,A,A,C,C,B,B,D,D,B,B,B,D,C,D,A,B,A,B,C,C,A,C,D,A,B,C,17,30
20142827,D,C,C,B,B,B,D,A,A,D,D,C,C,A,B,A,A,A,A,D,D,C,C,B,A,C,B,A,D,C,10,30
10010483,C,B,A,A,B,C,A,B,C,B,C,A,A,A,C,C,C,A,A,A,B,A,A,B,B,B,B,A,B,A,7,30
20272448,A,D,A,B,C,A,A,C,B,C,C,D,B,B,A,A,B,A,A,B,A,B,C,C,A,C,D,A,B,C,25,30
10192054,C,D,A,A,D,D,C,C,C,B,D,D,B,B,A,A,B,C,A,D,B,B,C,C,A,A,D,C,B,C,14,30
20055706,A,D,D,A,A,A,A,B,B,B,C,B,B,A,B,A,B,D,A,C,A,A,C,B,B,A,B,B,C,C,12,30
10036350,B,A,A,A,A,C,A,A,A,A,C,A,D,A,A,A,A,D,A,A,B,A,C,B,A,C,A,C,B,D,12,30
20206601,A,B,A,D,D,D,A,D,A,A,B,D,C,B,D,A,D,A,C,A,A,A,A,A,A,A,A,A,A,C,7,30
10009042,A,D,C,A,A,A,A,C,B,A,C,A,B,A,B,A,C,D,A,C,C,A,D,C,A,B,A,A,B,C,14,30
20067657,A,D,A,A,A,A,D,A,B,A,D,C,D,A,A,D,A,D,B,C,B,B,A,C,D,A,A,A,D,D,9,30
20323527,C,B,B,A,A,D,B,B,A,C,A,D,A,B,B,A,B,A,D,A,D,D,A,B,B,D,A,A,B,A,5,30
10036083,D,C,C,B,B,A,A,C,C,B,C,D,B,A,B,A,B,C,A,C,B,D,D,B,B,A,C,B,C,C,10,30
20250949,D,D,B,C,A,A,A,A,D,B,C,D,B,A,B,B,C,D,A,C,C,A,A,A,A,C,B,A,D,D,11,30
20260750,D,D,A,B,C,A,D,A,B,C,C,A,A,C,A,A,B,D,A,B,A,B,C,C,A,C,D,A,B,C,27,30
20156718,D,D,B,B,A,C,A,B,B,D,B,D,A,C,A,B,B,C,A,C,D,B,D,D,A,B,B,C,A,A,11,30
10438936,D,A,A,B,A,A,B,A,B,A,D,A,B,C,A,A,B,D,A,B,A,B,C,C,A,C,A,C,D,D,20,30
10187860,D,D,A,B,D,A,A,B,B,B,C,D,B,C,A,B,B,B,A,B,D,B,D,C,A,C,D,A,B,C,23,30
10080863,A,D,D,C,A,A,A,D,B,A,D,B,B,A,A,A,B,A,A,B,B,D,C,C,C,A,B,A,B,A,14,30
20260801,B,D,D,A,B,A,B,A,C,B,C,A,B,A,A,A,D,B,A,B,A,B,B,C,A,A,B,A,B,C,18,30
10236871,C,C,B,B,A,A,B,A,B,C,C,D,B,A,A,A,C,D,A,D,C,A,D,C,A,B,A,A,D,D,13,30
20262007,A,C,C,A,A,C,A,A,B,A,D,B,A,C,B,C,B,C,A,D,A,B,A,D,A,C,D,B,B,C,13,30
10187503,A,D,B,A,D,A,A,A,D,B,C,C,D,B,A,A,C,D,A,C,A,B,A,B,A,A,D,A,A,A,13,30
20068195,D,D,A,B,D,A,A,C,A,A,C,D,A,A,A,A,B,B,A,B,A,B,D,C,C,B,D,C,D,C,18,30
10035189,D,C,B,C,D,A,B,B,C,A,C,D,C,B,A,B,C,B,A,C,A,A,B,C,A,C,A,A,D,D,11,30
10083289,B,D,C,A,A,A,A,B,D,C,C,A,C,B,B,A,B,D,A,A,B,B,A,C,C,B,B,A,D,B,12,30
10060304,D,C,B,C,B,A,B,A,B,C,C,D,C,B,C,A,C,C,C,D,B,A,D,D,C,A,C,D,C,A,7,30
20253585,D,D,A,B,D,D,A,A,B,C,C,A,B,B,A,A,B,D,A,B,A,B,C,C,A,C,D,A,C,C,25,30
20260622,A,D,A,B,B,A,A,C,C,B,C,D,A,C,A,B,C,D,A,A,D,C,D,A,A,A,D,A,D,A,12,30
10046827,A,C,A,B,D,A,A,B,B,B,C,A,A,A,B,A,C,C,A,B,C,B,C,C,A,A,D,C,C,C,16,30
20089313,A,D,A,B,B,C,B,A,B,A,C,A,D,B,B,A,B,C,A,A,A,B,A,C,A,C,D,D,A,C,17,30
20323498,C,C,A,B,A,A,C,A,B,A,C,D,B,C,B,C,B,C,A,C,A,B,D,C,A,C,D,A,A,C,18,30
20367687,B,B,A,D,D,A,D,A,B,D,C,A,D,B,A,A,B,D,A,B,A,A,D,C,A,B,D,A,B,D,17,30
10187746,D,D,D,B,D,A,A,A,B,A,C,D,B,B,A,A,B,B,A,C,A,A,A,C,B,A,D,C,A,A,17,30
20261982,A,D,A,B,A,A,C,A,C,A,A,A,C,A,C,B,A,D,A,D,D,A,B,A,B,A,A,A,A,A,8,30
20323512,B,B,A,A,A,A,B,B,B,A,A,C,D,A,A,B,A,A,A,D,A,A,A,B,A,A,A,A,D,A,8,30
20104324,C,D,B,A,A,A,C,D,C,A,C,C,A,B,B,C,B,D,A,B,A,B,B,A,C,C,B,C,B,D,10,30
10084039,B,D,A,B,B,B,A,C,C,C,C,A,C,A,B,A,B,B,A,D,B,B,D,B,C,A,B,D,C,A,12,30
20344968,D,D,A,A,D,A,A,C,A,C,C,A,B,C,A,A,B,C,A,B,A,B,C,C,A,C,D,A,B,C,25,30
20135582,A,D,A,B,D,A,A,A,C,B,A,A,B,B,A,A,B,B,A,B,A,C,C,C,A,C,D,A,B,C,23,30
20135596,A,D,A,A,D,A,A,A,B,A,C,B,C,B,D,A,B,D,A,C,C,B,D,D,C,C,D,C,A,C,14,30
19941000,D,A,B,A,B,A,A,C,B,A,C,A,B,A,B,A,B,C,A,C,A,A,C,A,A,C,D,C,B,C,17,30
20128919,A,D,D,B,A,A,D,A,B,A,C,B,D,C,A,B,B,D,A,A,A,D,B,A,A,A,A,A,C,A,13,30
20249464,B,D,B,B,C,A,D,A,B,C,C,D,D,B,A,A,B,A,A,A,A,B,C,A,C,A,C,C,C,C,16,30
10083727,A,D,B,A,A,A,A,A,D,A,D,A,D,A,B,B,A,D,A,B,B,D,C,B,A,A,D,D,D,A,10,30
20072653,A,D,A,D,B,D,C,B,B,B,C,C,D,A,A,A,B,C,A,C,D,C,B,C,C,B,C,C,C,B,9,30
20121645,D,D,A,B,C,A,A,A,B,A,C,A,B,C,A,A,B,A,A,B,A,B,C,C,C,C,D,A,B,C,27,30
20135731,D,D,C,D,D,A,A,C,B,B,C,D,A,A,A,A,A,D,A,B,B,B,D,D,C,A,D,A,B,C,15,30
20260573,B,D,A,B,D,A,A,A,B,B,C,A,B,B,A,A,B,B,A,B,A,B,C,D,A,A,D,B,B,C,23,30
10079535,B,D,A,C,D,D,A,A,B,D,D,D,D,B,A,A,D,A,A,B,B,D,B,C,A,B,B,A,A,C,13,30
10035579,A,D,B,B,A,A,A,B,D,A,C,A,B,B,A,A,B,B,A,B,A,B,C,D,C,A,D,A,B,C,20,30
20323486,A,C,A,C,A,C,D,C,C,A,C,D,C,B,C,A,B,D,A,C,C,D,B,D,B,C,B,D,D,C,7,30
20193737,D,D,A,A,B,A,D,B,B,C,C,B,C,C,A,A,C,B,A,B,A,B,B,C,A,C,D,A,B,C,22,30
19896517,A,D,A,B,A,A,B,B,B,B,D,D,B,B,D,B,B,B,A,C,A,A,D,B,A,B,B,D,A,C,12,30
20067236,A,D,A,B,A,A,A,C,A,A,D,D,B,C,A,A,B,B,A,A,B,B,C,C,A,A,D,A,A,C,19,30
20260657,C,D,A,B,D,B,C,C,A,C,B,A,C,D,A,D,A,B,A,C,D,A,D,A,A,B,B,A,D,D,10,30
10120922,A,D,A,B,A,A,A,A,B,A,D,D,D,A,B,A,B,B,A,C,B,A,B,B,C,B,A,B,C,B,11,30
10075380,D,D,B,C,D,A,D,B,B,A,C,D,B,B,B,B,B,B,A,B,D,C,C,C,A,C,A,B,C,A,14,30
10054861,A,D,A,A,A,A,A,A,C,A,C,D,D,A,D,A,A,C,A,A,D,D,B,C,B,B,A,A,D,A,10,30
10037272,B,D,A,A,A,A,A,A,B,A,C,D,D,B,A,A,B,D,A,C,A,A,C,B,B,A,D,A,A,A,15,30
20371063,A,D,A,B,A,A,D,B,A,A,D,A,B,A,A,B,C,C,B,C,A,B,D,C,A,A,D,C,A,D,12,30
10192112,B,D,A,A,A,A,C,D,A,A,C,D,B,B,D,A,C,D,A,D,C,B,C,B,A,B,D,A,C,C,13,30
20236613,D,D,A,B,A,A,A,A,B,B,C,A,B,B,A,A,C,C,A,B,C,B,B,C,A,C,D,A,B,C,23,30
10028397,A,D,A,B,B,D,A,D,B,A,C,A,C,A,B,B,B,C,A,C,C,B,C,D,B,C,D,C,C,D,13,30
19941112,B,C,A,A,B,C,D,C,C,B,B,D,B,D,C,A,A,B,A,C,D,D,A,B,C,A,B,C,D,B,5,30
20260817,A,D,A,A,A,A,A,A,D,A,D,D,D,A,A,A,B,A,A,B,B,A,D,C,A,C,A,B,D,D,13,30
20095101,A,A,C,B,A,B,D,D,A,C,A,D,D,D,D,C,B,D,A,A,C,B,A,D,C,D,C,B,A,C,6,30
19940869,A,B,A,C,C,B,B,C,B,C,C,C,C,A,D,D,A,C,D,D,D,D,C,C,D,D,C,B,D,D,7,30
10037482,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,11,30
3250345,D,D,A,D,A,A,A,A,B,B,C,D,B,D,A,B,B,A,A,B,C,B,C,C,A,C,D,A,B,C,22,30
20094995,D,D,A,A,D,A,A,A,C,C,D,A,D,D,A,A,D,D,A,C,A,B,C,C,A,C,D,A,A,B,19,30
19920812,D,D,D,A,D,A,A,B,B,A,A,A,D,B,B,A,A,B,A,B,C,A,C,C,A,C,A,A,D,B,15,30
19809287,D,D,D,A,A,D,C,C,D,C,C,D,C,B,D,B,B,C,A,A,C,D,D,C,B,B,D,C,B,C,10,30
10482101,B,D,A,B,A,D,B,D,B,A,C,D,A,B,A,B,B,B,A,A,A,B,A,C,C,C,B,C,C,A,13,30
10192111,A,C,D,D,B,A,D,A,B,C,C,D,A,B,B,A,A,A,D,D,D,A,D,D,B,B,C,D,C,A,6,30
20068254,A,D,A,C,D,D,A,D,C,B,B,C,B,A,D,A,A,B,A,D,D,C,B,D,A,B,A,D,C,D,8,30
