NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25,G2-MAT26,G2-MAT27,G2-MAT28,G2-MAT29,G2-MAT30
10061648,B,A,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,A,C,A,C,C,C,A,B,B
10179035,B,C,A,C,C,B,C,A,A,A,B,A,B,A,C,B,C,C,C,A,A,B,C,A,A,A,C,B,B,B
10150934,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10103360,B,C,A,A,C,B,C,A,A,A,B,A,B,B,C,B,C,B,B,A,A,B,A,A,A,B,B,B,A,A
10151014,B,A,C,A,B,A,B,A,A,B,A,C,A,C,C,A,C,B,C,C,A,B,C,A,A,B,A,C,A,A
10162067,B,A,B,A,B,B,B,C,C,B,A,B,B,A,C,C,C,C,B,C,C,B,A,B,C,C,A,A,A,C
20247006,A,B,A,C,C,C,A,B,A,A,A,B,A,B,C,A,A,A,A,A,A,B,A,A,A,A,C,A,B,A
10041711,B,B,A,C,B,A,A,A,A,A,B,A,B,C,C,A,A,B,C,A,A,B,A,B,B,A,C,A,B,A
10081958,C,B,A,C,C,C,C,C,A,B,C,B,A,B,C,C,B,B,B,C,C,B,A,C,A,C,A,C,A,C
20332513,C,A,B,B,B,B,A,B,A,A,A,B,A,C,A,B,A,B,C,A,A,B,C,B,A,B,A,A,B,C
10064442,B,C,A,A,B,B,A,C,A,A,A,A,B,B,C,B,B,B,B,A,A,B,C,A,C,A,C,B,B,A
10198286,C,C,C,C,A,A,C,A,A,C,B,C,B,B,B,A,C,B,B,A,C,A,B,A,B,A,C,A,B,A
10388635,B,B,A,A,B,B,A,C,A,A,A,B,A,B,C,B,B,A,C,B,A,B,A,A,B,B,A,C,B,C
10063803,B,C,A,C,B,B,C,A,A,A,B,B,B,B,C,A,C,B,C,B,A,B,C,C,C,B,C,A,B,B
10415293,A,A,B,B,A,B,B,A,A,A,B,B,A,A,C,B,A,B,A,A,A,B,B,B,A,A,B,B,A,A
10162072,A,A,B,B,C,A,C,A,A,C,A,C,B,A,C,B,B,B,B,B,C,B,C,C,C,A,C,A,B,A
10082169,B,C,A,B,C,A,B,A,A,B,C,A,B,C,C,B,B,C,C,A,B,B,A,B,C,B,C,A,B,B
10048917,B,C,B,B,A,B,A,A,A,B,B,A,B,B,C,B,B,C,B,A,A,B,B,C,C,C,C,C,B,B
10132162,B,C,C,B,B,B,C,A,A,C,B,C,B,B,C,B,B,C,B,A,A,B,A,B,C,A,A,B,B,B
10339206,B,A,B,A,B,B,C,C,A,A,B,C,B,B,C,B,B,B,B,A,A,B,A,A,A,A,A,A,B,A
10125525,B,C,A,A,B,B,C,A,A,A,C,A,B,C,C,B,B,C,C,B,A,B,C,B,C,C,C,A,B,A
10136015,C,B,B,C,C,C,C,A,A,A,C,C,C,C,A,A,C,C,A,B,C,C,A,C,C,A,B,C,A,C
10042075,B,C,A,B,A,A,A,A,A,A,B,A,B,B,C,B,B,B,B,B,C,B,C,B,C,C,C,B,A,C
10078642,B,B,A,A,C,C,C,A,A,A,B,A,B,C,C,B,A,C,C,A,A,B,C,B,C,C,C,A,B,C
20297267,B,A,A,A,B,B,C,A,A,A,C,A,B,A,C,B,A,B,C,B,A,B,A,A,C,C,C,A,B,B
10688168,B,A,C,A,B,B,B,A,A,B,A,A,B,C,C,B,B,C,C,A,C,B,B,B,C,A,C,A,B,B
10500663,B,A,A,A,B,B,A,A,A,A,B,A,B,B,C,B,B,C,B,A,A,B,C,A,C,C,C,A,B,B
10101017,B,C,B,C,B,B,C,A,A,A,A,B,B,C,C,A,B,C,B,A,A,B,C,B,B,C,A,B,B,A
10104402,C,A,B,A,C,A,A,C,A,A,A,A,C,B,C,B,A,A,B,A,C,A,C,B,C,C,B,C,C,A
10076426,B,A,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,A
10100551,B,A,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,B,C,C,C,A,B,B
10151043,B,A,A,A,A,B,A,A,A,C,A,A,C,B,C,A,B,C,C,A,A,B,A,A,B,A,B,C,B,B
10469136,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,C,A,C,C,C,A,B,B
10096678,B,C,B,C,B,B,C,A,A,A,B,C,B,C,C,B,B,C,C,A,A,B,C,A,C,C,C,A,B,A
10092594,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,B,A,C,A,C,B,B
10462553,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10100453,B,C,A,A,B,B,C,A,A,A,A,A,B,C,C,B,B,C,C,B,A,B,C,A,C,B,C,A,B,B
10365434,B,A,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,B,C,A,B,A,A,C,C,C,A,B,B
10013776,B,C,C,B,B,B,C,A,A,A,A,A,B,C,C,C,A,C,C,A,A,B,A,A,B,B,A,A,B,B
10633261,B,C,C,A,C,B,C,A,A,A,C,A,B,C,C,B,B,C,C,C,A,B,C,A,C,C,B,A,B,B
10365458,B,C,A,C,B,B,C,A,A,A,C,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10021428,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,A,A,C,C,C,A,B,B
10097864,B,B,A,C,B,B,C,A,A,A,C,B,B,C,C,B,B,C,C,B,A,B,C,C,C,B,A,A,B,B
10100946,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,C,A,C,C,A,A,B,B
10365562,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10102905,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,B,A,B,B
10019798,B,A,A,A,B,B,B,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,B,A,C,C,A,B,B
10128711,B,C,C,A,B,B,B,A,A,A,B,A,A,C,C,B,B,A,C,B,B,B,A,C,B,A,A,A,A,B
10151120,B,C,A,C,C,B,C,A,A,A,B,B,B,C,C,B,B,B,C,B,A,B,C,A,C,C,C,C,B,B
10118229,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10633183,C,C,B,C,B,B,C,A,A,C,B,A,B,C,C,B,B,C,C,C,A,B,C,B,A,C,C,A,B,B
10091786,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,A,B,C,C,A,A,B,B
10086536,B,C,A,C,C,B,A,A,A,B,A,B,C,B,C,B,B,C,C,A,B,A,B,A,C,B,A,C,B,B
10080742,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10042762,B,A,A,C,B,B,C,A,A,B,A,A,B,C,C,B,B,C,C,C,A,B,A,A,C,C,C,A,B,B
10106237,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,A,A,C,B,C,A,B,B
10134308,B,C,A,C,B,B,C,A,A,C,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,B,C,A,B,B
10084025,B,C,B,A,B,B,C,A,A,A,A,A,B,B,C,A,A,A,A,A,A,B,B,A,C,B,C,A,B,B
10124291,B,A,A,C,A,A,C,A,A,B,A,A,B,B,C,B,B,C,C,A,A,B,B,A,C,C,C,B,B,B
10083962,B,A,A,A,A,B,C,B,A,A,B,A,B,C,C,B,B,C,C,C,A,B,C,C,C,C,B,A,B,A
10141470,B,A,A,C,B,B,C,A,A,B,B,A,B,B,C,B,B,C,C,C,A,B,C,A,C,C,C,A,B,B
10062551,B,A,A,C,B,B,C,A,A,A,B,A,B,A,C,B,B,C,C,B,A,B,C,B,C,C,B,A,B,B
10048401,B,A,A,A,A,B,C,A,A,A,A,B,B,B,C,B,B,C,C,A,A,B,C,A,C,B,A,C,B,B
10322251,B,A,A,A,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
20347959,B,C,B,A,B,A,A,C,A,A,C,A,B,C,C,B,B,C,B,A,A,B,B,B,C,C,C,B,B,C
10117925,B,A,B,C,B,C,C,A,A,A,B,A,B,C,C,A,B,C,C,A,C,B,C,A,C,C,C,A,B,B
10083759,B,A,A,C,A,B,C,A,A,B,B,A,B,B,C,B,B,C,C,C,A,B,C,A,C,C,C,A,B,B
10084026,B,A,C,C,C,B,C,A,A,B,A,A,B,B,C,B,B,C,B,A,B,B,A,B,C,C,C,A,B,B
10377235,A,C,C,A,B,B,A,A,A,A,B,A,C,A,C,C,A,B,C,A,C,B,C,A,A,A,C,A,B,C
10322266,B,C,C,C,C,B,C,B,A,A,B,A,B,C,C,B,B,C,A,B,A,B,C,A,C,A,C,A,B,C
10083059,B,A,A,C,C,B,A,A,B,A,A,A,B,B,C,A,B,C,C,A,A,B,A,A,C,C,C,A,B,A
10322278,B,C,B,C,C,B,C,A,A,A,B,B,B,B,C,B,B,A,C,C,A,B,A,B,C,A,C,B,B,B
10082494,B,A,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,B,B,B
10083081,B,A,A,A,C,B,C,A,A,A,C,A,B,A,C,B,C,C,C,B,A,B,A,A,C,A,A,C,A,B
10083961,B,C,A,A,A,B,A,A,A,A,B,C,B,A,C,B,C,B,C,B,A,B,C,B,C,A,C,C,B,A
10083935,B,A,B,A,A,A,C,A,A,B,B,B,C,B,C,C,B,A,A,A,A,C,B,A,A,C,A,A,A,A
10082586,B,C,A,A,A,C,A,B,A,C,B,C,B,B,C,B,B,C,C,B,A,B,A,C,C,A,C,B,B,B
20396855,B,C,C,A,C,B,C,A,A,C,C,B,B,C,C,B,B,C,B,A,A,B,A,B,C,C,C,A,B,B
10130817,A,B,B,C,A,C,A,C,B,A,B,B,A,A,B,B,B,C,C,B,C,B,B,C,A,A,B,B,B,C
10152242,B,C,A,A,B,A,A,B,A,C,C,B,B,C,C,B,C,C,C,A,A,B,A,B,C,B,B,B,B,B
10315812,B,C,B,A,C,C,C,A,A,B,A,A,B,C,C,B,B,B,A,A,B,B,A,C,C,B,C,A,B,A
10106212,B,C,A,A,A,B,B,B,A,C,A,B,B,B,C,A,B,C,A,A,A,C,B,B,C,B,A,A,B,C
10091358,B,C,A,C,B,B,C,A,A,C,B,C,B,C,C,B,B,C,C,B,A,B,A,B,C,B,B,B,B,B
10134998,B,A,A,C,B,C,A,A,A,C,C,B,B,C,C,A,C,B,C,A,A,B,B,B,B,C,B,C,A,C
10083019,A,B,B,B,A,A,B,C,A,B,A,B,A,C,C,B,C,B,B,A,C,C,B,B,B,C,A,A,B,B
10083829,B,A,A,B,B,B,C,A,A,B,B,A,B,C,C,B,B,C,C,B,A,B,B,A,A,A,C,C,B,A
10090647,A,B,B,A,A,A,A,A,A,B,C,B,C,B,C,C,B,B,B,A,A,A,B,C,C,C,C,C,B,A
10408669,B,C,A,C,B,A,C,A,A,C,A,B,B,A,C,B,A,C,A,A,A,B,C,B,A,B,B,B,B,B
10134644,A,C,A,C,B,B,A,A,A,A,A,B,A,C,C,C,B,B,B,A,A,B,A,C,C,A,C,A,A,A
10101746,A,B,A,C,B,A,A,C,A,A,B,B,A,C,C,B,B,B,C,A,B,B,B,C,A,A,B,A,A,C
10114319,B,A,A,C,B,C,A,A,A,A,A,B,B,B,C,A,C,C,C,A,A,B,A,C,C,A,C,B,B,B
10084063,B,C,A,C,B,B,C,A,A,C,B,C,A,B,C,C,B,C,B,A,A,B,A,B,C,B,C,C,B,B
20346155,C,A,A,A,A,C,C,C,B,C,C,C,B,A,C,C,B,C,C,C,A,A,C,C,B,A,B,A,B,C
10014526,C,A,A,B,C,C,B,B,A,A,C,B,A,C,C,B,B,C,C,B,A,B,A,B,B,C,B,C,C,C
10138548,A,C,A,C,B,B,B,A,A,B,A,A,B,B,C,A,A,B,A,B,A,B,C,A,C,C,C,C,A,A
10408801,B,C,A,C,C,B,C,A,A,A,A,A,B,B,C,B,B,B,C,B,A,B,C,A,C,A,C,C,B,B
10117861,B,C,B,B,C,A,B,A,A,B,B,C,B,C,C,B,A,B,C,A,A,B,A,B,C,C,B,A,B,C
10104848,C,C,A,C,B,B,C,A,A,C,B,B,B,B,C,B,B,B,C,B,C,B,C,B,C,C,A,A,B,B
10109389,B,A,B,C,B,B,C,B,A,C,B,C,B,C,C,B,B,C,C,C,A,B,C,A,C,B,C,C,B,B
10109305,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,A,A,B,C,A,C,C,C,A,B,B
10102236,A,A,B,B,A,A,A,C,C,B,C,A,B,C,B,C,A,B,A,B,A,A,A,A,C,B,B,B,B,C
10115838,B,A,B,A,B,B,C,A,A,B,A,A,B,B,C,B,B,C,C,A,B,B,A,A,C,C,A,B,B,B
10118632,B,A,A,C,B,B,C,A,A,B,B,B,B,C,C,B,B,C,C,B,A,A,C,A,B,C,C,B,B,B
10152456,C,A,B,C,B,A,C,A,A,A,C,B,A,B,C,B,B,B,C,A,B,C,A,C,C,A,C,C,B,A
10124249,B,C,A,C,B,B,C,A,A,B,B,B,B,C,C,A,B,C,B,B,A,B,B,A,B,C,C,B,B,B
10474878,B,C,A,C,B,A,C,A,A,A,B,C,B,C,C,B,B,C,A,B,A,B,A,A,C,C,C,C,B,B
10151159,B,C,C,C,C,B,A,A,A,A,B,A,B,B,C,B,B,C,C,A,C,B,C,A,C,C,C,A,B,B
10115906,B,B,A,B,A,A,B,B,A,C,B,B,A,C,B,B,B,C,B,A,A,A,A,A,B,A,C,B,C,A
10115935,B,C,C,A,B,B,C,A,A,A,B,A,B,B,C,B,B,C,C,B,C,B,C,A,C,B,C,A,B,B
10124919,B,A,B,C,B,B,C,B,A,A,B,A,B,B,C,B,B,C,C,A,A,B,A,A,C,A,C,B,B,B
10027422,B,C,A,C,B,C,B,A,A,C,B,C,A,C,C,A,A,B,C,A,A,B,B,C,B,C,A,C,B,A
10124961,B,C,A,A,C,B,B,A,A,A,C,B,C,C,C,B,B,C,C,B,A,A,A,B,C,B,C,B,B,A
10116178,A,B,B,B,C,B,A,A,B,B,A,A,A,B,B,C,B,C,B,B,C,B,B,B,A,A,B,B,B,B
10116194,C,C,A,A,B,B,B,A,A,A,C,C,B,C,C,A,B,B,B,B,A,B,C,B,C,A,C,C,B,A
10116245,B,C,B,C,A,C,C,A,A,B,A,B,B,B,C,B,B,C,C,B,C,C,A,B,C,C,C,C,B,B
10028742,B,C,A,B,A,B,C,B,A,A,A,A,B,B,C,B,B,B,C,A,A,B,C,A,C,A,C,C,B,B
10116918,B,C,A,C,B,B,C,A,A,A,B,A,B,B,C,B,B,C,C,B,A,B,C,A,C,C,A,A,B,B
10046785,B,C,A,A,B,B,C,A,A,B,A,A,B,B,C,B,B,B,C,C,C,B,C,B,C,C,B,A,B,B
20359762,A,C,A,A,A,A,A,A,A,B,A,C,A,B,C,B,B,A,C,A,B,B,B,C,B,C,C,C,B,B
10125277,B,C,B,C,B,B,C,A,A,C,B,A,B,C,C,B,B,C,B,B,A,B,C,A,C,C,C,A,B,B
10125411,B,C,B,C,B,B,C,A,A,A,B,B,B,C,C,B,B,C,C,A,A,B,A,A,C,B,C,A,B,B
10142730,B,C,A,A,B,B,C,A,A,A,A,B,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10531540,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,A,A,B,A,A,C,C,C,B,B,B
10011003,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,A,A,B,A
10836106,B,C,C,C,B,B,C,A,A,A,C,A,B,B,C,B,B,C,C,A,A,B,C,A,C,C,C,A,B,B
10148869,B,C,B,C,B,B,A,A,A,A,B,A,B,A,C,A,A,C,C,B,A,B,B,A,C,C,C,A,B,C
10975173,A,C,A,B,C,A,B,B,C,B,B,A,C,B,B,B,A,B,A,C,C,B,B,B,C,C,C,A,B,B
20055724,B,C,C,A,B,B,C,A,A,A,B,A,B,B,C,B,B,C,B,B,A,B,B,B,C,C,C,A,B,B
10382292,A,B,B,B,C,B,C,A,A,A,B,A,B,C,C,B,B,C,C,A,A,C,A,A,B,C,B,B,A,B
10078429,B,A,A,C,A,B,C,A,A,A,B,A,B,C,C,B,B,B,B,C,B,B,A,B,C,A,A,B,B,B
10081581,B,C,A,C,B,C,C,A,A,B,C,A,B,C,C,A,B,C,C,B,A,B,A,A,B,C,C,A,B,B
10300101,B,C,C,B,B,C,C,A,A,C,B,A,B,A,C,B,B,C,B,A,C,B,A,A,C,C,C,C,B,B
10080656,B,C,A,C,B,C,B,A,A,B,A,B,A,A,C,A,B,B,B,B,A,B,A,B,A,C,A,B,B,A
10078490,C,A,C,A,B,C,B,C,A,C,A,A,B,B,C,B,B,B,B,B,A,B,C,A,A,A,B,C,B,A
10079058,B,A,B,C,B,C,A,A,A,A,A,B,B,B,C,B,B,C,B,B,A,B,C,B,C,B,C,B,B,A
10041116,B,A,A,C,B,B,A,A,A,A,B,B,B,B,C,C,B,B,C,A,A,B,A,B,C,C,B,B,B,A
10478295,B,C,A,C,A,B,C,B,A,A,B,A,B,C,C,B,B,C,C,A,A,B,A,A,C,C,C,C,B,B
10111724,B,C,B,A,B,B,C,C,A,A,B,A,B,B,C,B,B,C,C,B,A,B,C,A,C,C,B,B,A,B
20407476,A,C,A,C,C,B,A,A,A,B,B,A,A,A,C,A,A,C,A,C,C,C,C,A,B,C,B,A,A,C
10300062,B,C,A,A,A,A,C,A,A,C,A,A,B,A,C,B,C,B,B,A,A,B,C,B,C,C,A,B,B,A
10295999,B,C,A,A,B,B,C,A,A,C,A,C,B,B,C,A,B,B,C,A,B,B,B,A,C,C,C,A,B,A
10300119,A,A,B,C,A,B,C,A,B,B,B,C,B,B,C,B,B,B,C,A,A,B,B,C,A,C,B,B,A,A
10080305,B,B,A,A,B,B,C,A,A,A,A,A,B,A,C,B,B,C,B,A,A,A,B,B,C,C,C,A,B,A
10311249,B,C,B,A,A,B,A,B,A,B,B,B,B,B,C,B,B,A,A,C,A,B,A,C,A,C,B,C,A,A
10080878,B,C,A,A,C,A,C,B,A,A,A,C,C,C,C,B,B,B,C,A,A,B,A,A,C,C,C,C,A,B
10198919,A,A,A,A,A,C,C,A,A,A,A,B,A,A,C,B,B,C,B,B,B,A,B,C,A,C,B,C,A,B
10064001,B,A,B,C,B,C,C,A,A,B,B,C,B,B,C,B,B,C,C,C,B,B,C,C,C,B,C,C,B,B
10141367,A,C,A,A,B,B,A,A,A,C,B,A,B,A,C,B,B,B,C,B,A,B,C,B,A,C,A,A,B,B
20206829,B,B,B,A,B,B,B,A,B,B,B,A,B,B,A,A,C,B,B,A,B,B,B,B,A,B,A,B,B,A
10098860,A,B,A,C,B,C,B,B,C,C,A,C,A,C,C,B,B,A,C,B,B,C,B,A,A,C,C,B,A,A
10282929,B,C,B,A,C,B,C,A,A,A,A,A,B,C,C,B,C,C,A,A,A,B,C,A,A,C,C,C,A,B
10078567,B,C,A,C,B,C,C,A,A,B,B,A,B,A,C,B,B,C,B,A,A,B,A,B,C,C,C,B,B,B
10080703,B,C,A,A,A,C,C,B,A,C,B,C,A,B,C,A,A,C,C,A,A,B,A,B,A,C,A,B,B,B
10151618,B,C,A,A,B,A,A,C,A,C,B,B,B,B,C,B,B,A,C,A,B,B,B,C,C,A,B,B,A,C
10299997,B,C,C,C,A,B,C,A,A,B,B,B,A,C,C,B,B,C,B,A,A,B,C,B,C,C,C,C,B,B
10114231,C,A,C,C,C,B,B,A,A,C,B,B,B,B,C,B,B,A,A,B,C,B,B,B,C,C,B,C,A,C
10105572,B,C,A,C,A,B,C,A,A,A,B,A,B,C,C,B,A,C,C,C,A,B,B,B,C,C,C,C,B,B
10401948,B,C,B,A,C,B,C,A,A,B,A,A,B,B,C,B,B,C,A,A,A,B,A,A,A,A,C,A,B,B
10482281,B,C,A,A,C,B,B,A,A,A,A,A,B,A,C,B,B,C,C,B,A,C,A,A,C,C,C,A,B,B
20303889,C,C,A,B,C,A,B,C,C,B,C,B,A,C,C,A,C,C,C,C,A,C,C,C,C,C,C,C,B,C
10356345,A,A,B,C,B,B,B,A,B,B,C,C,B,C,C,C,B,C,B,A,B,B,A,B,A,C,A,C,A,A
10118437,B,C,A,C,B,B,C,A,A,B,B,A,B,A,C,B,B,A,B,B,A,B,C,B,C,C,C,A,A,B
10140410,B,A,A,C,C,B,A,A,A,B,A,C,B,B,C,C,B,B,C,A,A,A,A,B,C,A,A,C,B,A
10372694,B,C,C,B,A,C,B,B,A,C,A,C,B,B,C,A,B,C,A,C,B,C,A,B,B,C,C,B,C,C
10188856,B,A,A,C,B,B,A,A,A,A,B,A,B,B,C,B,B,A,C,A,A,B,A,B,C,C,C,A,B,A
10083002,B,B,C,B,B,C,B,A,B,B,B,B,C,B,C,C,B,B,A,B,B,B,B,B,A,C,B,B,B,A
10197645,C,C,C,A,A,A,A,A,A,B,A,C,B,A,C,B,B,C,A,B,A,A,A,C,C,B,A,A,C,C
10178438,B,C,A,C,B,B,C,A,A,A,B,C,B,C,C,B,B,C,C,B,A,B,C,A,C,C,A,C,B,A
10536897,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,A,A,C,C,C,A,B,B
10185115,B,C,C,C,B,B,C,A,A,B,B,A,B,B,C,B,B,C,B,C,A,B,A,A,B,A,B,A,A,B
10029055,B,C,A,C,B,B,C,A,A,C,B,A,B,C,C,B,B,C,C,B,A,B,B,A,A,C,C,B,B,B
10014075,A,C,A,C,B,C,A,A,A,B,B,B,B,C,A,B,B,C,C,A,A,B,B,B,A,B,A,C,B,A
10366304,A,A,A,C,B,B,A,A,A,B,A,C,A,A,C,C,B,B,A,A,C,B,A,B,C,B,C,A,B,A
10405309,B,A,A,B,B,A,A,A,A,A,A,A,B,B,C,A,B,B,C,A,A,B,B,B,C,C,A,C,B,A
10178676,B,A,B,A,B,A,A,C,A,B,A,B,A,A,C,B,C,A,C,C,B,B,A,B,A,C,B,A,B,A
20380224,B,A,A,C,A,B,A,A,A,C,A,C,B,C,C,A,A,B,A,A,A,B,B,A,C,C,C,A,B,C
10188582,B,A,A,C,B,A,C,A,A,A,B,C,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,C,B,B
10178547,B,A,B,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10178549,B,A,A,C,B,B,C,A,A,C,B,A,B,C,C,B,B,C,C,B,A,B,A,A,B,C,B,A,B,B
10405365,B,A,A,B,B,A,A,A,A,A,A,C,B,B,C,B,B,C,C,A,C,B,A,B,B,C,A,C,B,B
10327303,B,A,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,A,B,C,C,C,A,B,B
10065475,A,B,B,A,C,A,C,B,A,A,A,A,B,C,C,B,B,B,B,A,A,A,C,A,C,C,B,C,B,A
20312982,B,A,A,C,B,B,C,A,A,A,B,A,B,A,C,B,B,C,C,B,A,B,C,A,C,C,A,A,B,B
10071296,B,A,B,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,A,A,C,C,C,A,B,B
10071271,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,C,B,C,C,B,A,B,C,A,C,C,A,A,B,B
10069865,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,A,A,B,B
10540591,B,C,A,C,A,C,C,A,A,B,B,A,B,C,C,B,C,C,C,A,A,B,A,A,A,B,A,B,A,B
10035600,B,A,A,C,B,B,C,A,A,A,A,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10372674,B,C,A,A,A,B,B,A,A,C,A,A,A,B,C,B,A,C,C,B,A,C,B,B,B,C,C,C,B,B
10215169,B,A,A,A,B,B,C,B,A,A,C,A,B,A,C,B,B,C,C,B,A,B,C,A,C,C,B,A,B,B
10074235,B,B,C,C,B,B,A,A,A,A,A,A,B,C,C,A,A,C,C,B,A,B,C,A,B,A,B,A,B,A
10035340,C,C,A,C,B,A,C,B,A,B,A,A,B,B,C,B,B,B,C,C,C,B,B,C,C,C,B,A,B,C
10036639,B,C,C,C,B,B,B,A,A,A,A,A,B,A,C,B,A,B,C,C,A,B,A,B,C,C,C,A,B,A
10035437,C,B,A,C,B,B,C,A,A,A,B,A,B,B,C,B,B,C,C,A,A,B,A,A,C,B,A,C,A,B
10082534,B,C,A,B,B,A,C,A,A,A,A,A,A,A,C,A,B,A,C,B,A,C,A,B,A,C,B,C,B,C
10036203,B,A,A,C,B,B,C,A,A,A,C,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10319642,B,A,A,C,B,B,C,A,A,A,C,A,B,A,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10035846,B,C,B,C,B,B,C,A,A,A,B,B,B,C,C,B,B,C,C,A,A,B,A,B,C,B,A,A,B,B
10034997,B,C,B,C,B,B,C,A,A,C,C,A,B,C,C,B,B,C,B,B,C,B,C,A,C,B,B,A,B,B
10137485,B,B,A,C,A,B,B,B,A,C,B,A,A,C,C,B,B,B,C,A,A,C,A,B,A,C,B,A,C,C
10176384,B,A,A,A,B,A,A,A,A,A,A,A,B,C,C,B,B,A,C,A,A,B,B,A,C,C,B,A,A,A
19963204,A,A,A,C,A,A,C,A,A,C,A,A,A,A,C,A,C,A,C,B,A,A,A,A,A,C,C,C,B,A
10304381,B,B,A,A,A,A,A,A,A,A,A,B,B,B,C,B,B,B,B,A,A,B,B,C,A,B,B,A,A,A
10166721,B,C,B,C,B,B,C,A,A,A,A,A,B,A,C,B,B,B,C,B,A,B,A,A,A,C,C,A,B,A
10166724,B,C,B,C,A,B,A,A,A,C,B,B,B,C,C,B,B,B,C,A,A,C,C,B,B,C,C,C,C,A
10166739,B,C,A,C,A,C,A,B,A,A,A,B,A,C,B,C,C,A,B,B,A,B,B,A,A,B,A,B,C,A
10176403,B,A,B,C,B,B,C,A,A,C,B,C,B,C,C,B,A,A,A,A,A,B,A,B,A,C,B,B,A,A
10405049,A,B,B,B,A,B,A,B,A,B,B,C,B,A,B,B,A,B,C,B,B,B,B,B,B,B,B,B,C,A
10166765,B,A,B,A,A,A,B,A,A,C,A,A,A,A,B,C,A,A,C,A,A,C,A,C,C,B,B,C,C,C
10467904,A,A,B,C,B,C,B,B,A,C,A,A,B,B,A,A,B,B,A,B,A,B,B,C,C,C,A,C,B,A
10416236,C,B,C,B,C,C,B,B,A,B,A,C,C,C,B,B,B,C,B,B,B,C,C,A,B,A,A,C,C,C
10462746,B,C,B,C,C,B,C,B,A,C,B,B,B,B,C,A,B,B,A,B,B,A,B,B,B,B,A,B,B,C
10166512,A,B,A,B,A,B,A,B,B,B,B,B,B,B,B,C,A,B,B,B,B,B,B,B,A,B,B,A,B,B
20023427,B,B,C,A,A,B,C,C,A,B,A,A,B,C,C,B,B,B,B,A,A,B,B,C,B,C,A,A,B,A
