NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18
10422842,B,C,C,C,A,C,C,A,C,C,A,C,B,B,A,C,B,A
10721367,B,B,C,C,A,B,C,A,B,C,A,A,B,A,A,C,B,A
10477987,A,B,B,C,B,A,C,B,B,B,A,B,B,A,A,B,A,B
10617500,A,B,B,C,A,A,C,A,C,B,C,A,B,A,B,C,B,C
10721966,B,A,A,A,B,A,C,A,A,A,A,A,A,A,A,A,A,A
10413631,B,C,C,B,A,A,C,C,B,B,C,A,C,A,A,C,B,B
10455859,B,C,C,B,A,A,C,A,C,C,B,B,B,A,A,C,B,A
10503554,B,B,C,C,B,A,C,A,A,C,B,B,C,A,A,A,A,A
10617318,A,A,C,C,A,C,B,A,B,C,A,C,B,B,A,A,B,C
10503840,B,B,B,A,B,A,A,A,A,A,A,B,B,B,A,A,B,A
10322028,C,A,C,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A
10513086,B,B,C,B,A,B,C,A,C,A,A,C,B,C,A,C,C,A
10478761,B,C,A,B,B,C,C,A,B,C,A,C,B,A,A,B,B,C
10249030,B,A,C,C,B,B,C,A,A,C,A,A,B,C,A,C,B,A
10610953,B,C,B,B,A,C,C,A,A,C,A,C,B,A,A,C,B,C
10805857,A,B,A,B,B,A,A,C,B,C,A,C,A,C,B,C,B,A
10246849,B,B,C,B,B,B,B,A,A,A,C,A,B,A,A,C,A,B
20388787,A,B,C,C,C,C,A,C,A,B,A,A,A,A,A,A,A,A
10475331,A,B,C,A,B,A,A,C,C,C,C,A,C,C,A,C,C,C
10478726,C,C,A,C,A,B,C,B,C,A,B,A,B,C,C,C,C,C
10422784,A,B,B,C,A,A,C,C,C,C,C,B,B,B,A,C,B,C
10740525,B,B,C,A,A,B,C,A,B,C,B,C,B,A,A,C,B,A
10513077,B,B,C,C,A,B,C,A,B,C,C,C,B,A,A,C,B,A
10577845,B,B,B,C,A,A,C,A,C,A,B,B,C,B,A,B,B,B
10724227,B,A,B,A,B,A,C,A,B,B,A,C,B,B,A,C,B,A
10727423,B,B,C,C,A,A,C,A,C,C,A,C,B,B,A,C,B,A
10038009,C,B,B,B,C,A,B,B,B,B,B,B,B,B,B,B,B,B
10611036,B,B,C,B,A,B,C,A,B,C,B,C,B,A,A,C,B,C
10490168,A,A,A,A,A,A,A,A,A,A,A,C,A,C,A,B,B,A
10322675,B,A,C,C,B,B,C,A,A,A,B,A,C,A,A,A,A,A
10612211,B,B,B,C,C,C,C,A,B,C,B,A,B,A,A,B,B,A
10477197,B,A,C,A,B,A,C,A,B,C,A,A,B,A,A,C,B,A
10419739,C,C,B,B,A,A,A,C,B,B,A,C,B,B,A,A,B,A
10721150,B,B,A,B,B,A,B,B,B,B,A,C,A,A,B,B,A,C
10618633,B,A,C,C,B,B,C,A,C,C,A,C,B,B,A,C,B,B
10576813,B,C,A,A,B,A,C,A,A,C,A,A,B,A,A,C,C,A
10509885,A,A,B,A,C,A,C,A,C,A,B,B,B,B,C,A,A,B
10249071,B,B,A,A,B,B,B,C,B,A,A,B,C,C,B,C,A,B
10724175,A,B,C,C,B,B,C,C,B,A,C,C,B,A,A,A,B,A
10580425,B,B,A,A,B,A,C,A,A,B,A,A,A,A,A,B,B,A
10727673,B,A,A,C,B,B,C,B,B,C,B,B,B,A,A,A,B,A
10477939,B,B,C,C,A,A,C,A,B,A,A,C,B,A,A,C,B,A
10796726,B,C,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10721400,B,C,B,B,A,C,C,A,B,A,A,B,B,B,A,B,B,B
10578144,B,C,C,C,A,A,C,A,A,A,B,A,B,A,A,C,B,A
10597448,B,A,C,C,A,C,C,A,C,C,A,C,B,B,A,C,B,A
10478652,B,B,C,C,C,A,C,A,C,C,A,C,B,A,C,A,C,A
10477653,B,A,B,A,B,A,B,A,C,C,A,C,B,B,B,B,A,A
10248534,A,A,B,A,A,A,B,C,A,A,A,A,C,A,A,B,A,B
10715266,B,A,B,A,B,C,C,A,C,C,C,A,B,B,A,C,B,A
10591821,B,B,C,C,A,B,C,A,C,C,C,C,B,A,A,C,B,A
10700089,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10700074,C,B,C,C,A,B,C,A,B,C,C,A,B,A,A,A,B,C
10783060,B,B,C,C,A,A,C,A,B,A,A,A,B,B,A,A,B,A
10835389,B,B,C,C,A,B,C,A,A,C,A,A,B,A,A,C,B,A
10700076,B,A,C,B,C,C,B,A,C,C,C,A,C,B,B,A,B,B
10533481,B,A,A,C,B,A,B,C,C,B,C,A,C,B,A,B,C,C
10782940,B,B,C,C,A,A,B,A,B,B,A,A,A,B,C,C,B,A
10700090,B,B,B,C,A,B,C,B,C,A,A,C,C,B,A,C,B,C
10783113,C,B,C,C,A,B,C,A,A,C,A,A,B,B,A,C,B,C
10783032,B,B,B,C,A,C,C,A,A,A,B,A,B,B,A,C,B,C
10700091,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,C,C,A
10700096,B,A,C,C,A,B,C,A,B,C,A,A,B,B,A,A,B,A
10782971,B,B,C,C,A,B,C,A,B,C,A,A,B,B,A,C,B,A
10700103,B,B,C,A,A,B,C,A,B,C,A,A,B,B,A,C,B,A
10533478,B,A,C,A,B,C,C,B,A,C,A,B,C,A,A,C,B,B
10073412,B,B,C,C,B,B,B,A,B,C,C,C,B,C,C,A,B,A
10533479,B,A,B,B,A,B,C,A,A,C,A,A,B,B,A,A,B,A
10533480,B,B,C,C,A,B,B,A,A,C,A,C,B,B,A,A,B,B
10533482,B,B,C,C,A,B,C,A,B,C,A,A,B,B,A,A,B,B
10700133,A,C,B,A,B,C,A,A,A,C,A,A,B,B,C,B,B,B
10700117,C,C,C,B,A,A,A,A,B,A,C,A,A,C,A,A,C,B
10783151,B,B,C,C,B,A,B,A,C,B,B,B,B,B,B,C,B,B
10700132,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10700135,B,C,C,C,C,A,C,A,C,C,A,A,A,C,A,B,C,B
10351714,B,B,C,A,A,A,C,A,B,C,B,C,B,B,A,C,B,A
10700137,B,B,C,A,A,B,A,A,B,C,A,A,B,B,C,A,B,A
10700139,B,B,C,C,A,B,C,A,A,C,A,A,B,B,A,B,A,A
10700141,B,B,C,C,A,B,C,A,A,C,A,A,B,B,A,A,B,A
10700147,B,B,C,C,C,A,C,A,A,C,A,A,B,B,A,C,B,A
10783090,A,B,C,C,B,B,A,A,B,B,A,A,B,A,B,A,B,B
10700144,B,B,C,C,A,B,C,A,B,C,A,A,B,A,A,C,C,A
10325640,A,C,A,A,A,A,C,A,A,A,A,A,A,C,A,A,A,B
10029311,C,A,A,A,B,B,B,A,B,A,A,B,C,A,B,A,B,A
10493325,B,B,B,A,B,A,C,A,C,B,C,A,A,A,A,A,A,A
10489137,B,B,C,C,A,C,A,A,A,C,A,C,B,B,C,C,B,A
10470479,C,B,B,A,B,A,C,A,C,C,A,A,C,C,A,B,B,A
10063890,A,B,A,C,A,A,C,B,C,B,C,A,A,A,B,B,C,A
10781182,B,C,B,A,B,A,C,A,B,B,A,A,B,B,B,A,B,A
10462764,B,C,C,A,C,B,C,A,B,B,B,B,B,A,A,B,A,B
10642673,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
10528286,B,C,A,B,A,C,C,C,B,C,A,A,B,A,A,A,A,A
10470596,A,C,C,B,B,A,B,B,A,A,B,C,C,C,B,A,A,A
10462753,B,B,C,A,C,C,A,A,B,B,B,B,C,A,A,A,A,B
10534057,C,C,B,A,B,A,C,B,B,A,B,C,C,A,B,C,A,B
10325647,B,A,C,B,B,B,C,A,A,C,A,C,C,C,B,C,B,C
10318333,B,B,C,C,B,B,C,A,A,A,A,C,B,C,A,A,B,B
10530986,B,C,C,C,B,B,C,A,B,C,A,C,A,A,A,C,C,A
10675294,B,B,C,A,A,B,C,A,B,A,B,A,C,A,B,A,A,A
10397685,B,A,B,B,C,C,A,B,A,C,C,B,C,A,C,B,B,C
10341402,B,B,C,C,C,C,A,A,B,B,A,C,C,B,A,B,A,C
24072015,B,B,C,C,A,A,C,A,B,C,A,A,C,B,A,A,B,A
10688025,C,C,A,C,A,A,B,C,A,B,A,A,C,A,C,B,C,A
10345163,B,B,C,A,A,A,C,A,C,C,A,C,C,B,A,C,B,A
10760353,B,B,C,B,A,B,C,C,C,C,A,C,B,A,A,C,C,B
10464663,B,A,C,C,A,A,C,A,A,C,B,A,B,A,A,C,A,A
10530987,B,B,C,C,A,B,C,A,B,A,A,A,B,B,A,C,B,A
10683490,B,C,A,C,A,B,C,A,A,B,B,A,B,A,A,A,A,B
10510432,B,B,B,A,A,A,C,A,A,B,A,A,B,C,B,A,A,A
10454782,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10384076,A,C,A,B,B,C,A,C,A,C,B,C,B,A,B,A,A,A
10453375,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10121589,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10613379,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10613418,B,B,C,A,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10614146,B,B,C,C,A,B,C,A,C,C,A,C,B,A,A,A,B,A
10613810,B,C,C,C,A,A,A,A,C,C,B,A,C,B,C,B,A,B
10066257,B,B,C,C,B,B,A,A,B,B,A,A,C,C,A,B,A,C
10461989,B,B,C,A,A,B,C,A,C,C,B,A,B,A,A,A,B,A
10412859,B,B,C,C,A,B,C,C,C,B,A,A,B,B,B,B,B,A
10386019,A,A,C,B,C,A,A,C,C,C,A,A,B,B,C,A,C,B
10459397,B,B,C,C,A,B,C,A,B,C,B,C,B,B,A,C,B,A
10459312,B,C,C,C,A,B,C,A,A,C,A,A,C,A,B,A,B,C
10678173,B,B,C,C,A,B,C,A,C,C,A,C,B,B,A,C,B,A
10614163,B,B,C,C,B,A,C,A,B,B,A,A,B,B,A,C,A,A
10412860,B,B,C,A,A,B,C,B,B,C,A,C,B,B,A,A,B,A
10614233,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,A,A,A
10459454,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10411394,B,B,C,C,B,B,B,C,B,C,B,A,B,B,A,C,B,A
10640391,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10508624,B,B,C,C,B,B,C,A,C,C,A,C,B,B,A,C,B,A
10771245,B,B,A,B,B,B,C,A,B,A,A,A,B,B,A,B,B,A
10771378,B,B,C,C,B,B,C,A,B,A,A,C,B,C,A,C,B,A
10459381,B,B,C,C,B,A,C,A,C,C,B,C,B,B,A,A,B,A
10613858,B,B,C,B,B,A,A,A,C,C,C,A,C,A,B,C,B,C
10613871,B,B,C,C,A,A,C,A,C,A,A,C,C,B,A,C,B,A
10614287,B,B,C,B,B,B,C,A,A,B,B,C,C,A,C,A,C,C
10459333,B,B,C,C,B,B,C,A,B,A,B,C,B,B,B,A,A,A
10462128,B,B,C,C,B,A,C,C,B,C,B,C,B,B,A,A,A,B
10133251,B,C,B,B,C,B,C,A,A,C,A,A,B,B,A,C,B,A
10412863,B,B,C,C,A,B,C,C,B,C,A,C,B,A,A,C,B,A
10459691,B,B,C,C,A,B,C,A,B,C,B,C,B,B,A,A,B,C
10613911,B,B,C,C,A,B,C,A,C,C,A,A,B,B,A,A,A,A
10148833,B,A,C,B,A,A,A,A,C,C,B,A,B,A,A,A,B,A
10292755,B,B,C,C,C,B,C,A,B,C,B,C,B,A,A,B,B,B
10297664,B,B,C,C,A,B,C,A,C,B,A,C,B,A,A,A,A,A
10613925,B,B,C,C,A,A,C,A,B,A,A,A,B,A,A,C,B,A
10412864,B,A,C,C,A,A,C,C,A,A,B,A,C,A,A,A,B,A
10459676,B,B,C,C,C,A,C,C,B,A,A,C,B,B,A,C,B,A
10412866,B,B,C,A,A,B,C,A,C,B,A,C,B,A,A,A,B,A
10349240,B,B,C,C,A,B,C,A,B,B,A,C,B,B,A,C,B,A
10132130,B,B,C,C,A,B,C,A,B,A,A,C,C,B,C,C,B,A
10411408,B,B,C,C,B,A,C,C,B,A,A,C,B,B,A,C,B,B
10412867,B,B,C,C,B,B,C,A,A,C,B,A,B,A,B,B,B,C
10613959,B,B,C,C,A,B,C,C,B,B,A,C,B,B,A,C,B,A
10462431,B,B,C,C,A,B,C,A,B,A,A,C,B,A,B,C,B,C
10459446,A,B,B,B,A,A,A,A,A,B,A,A,A,B,A,C,A,A
10614473,B,B,C,B,A,B,C,A,A,B,A,A,A,B,B,C,A,B
10459469,B,B,C,C,A,B,C,A,B,B,A,C,B,B,A,A,B,A
10459429,B,B,C,C,C,B,C,A,B,C,A,C,B,A,A,C,B,A
10613980,B,B,C,C,A,B,C,A,B,A,A,C,B,A,A,A,B,A
10616742,B,B,C,C,B,B,C,A,B,C,B,A,C,C,B,C,C,C
10614017,B,B,C,C,A,B,C,A,A,C,A,A,B,B,A,C,B,A
10459371,B,C,C,C,A,B,C,A,B,C,C,C,B,A,A,A,B,A
10492972,B,A,C,C,B,C,C,C,C,B,C,C,C,C,B,B,C,C
10346915,B,B,C,B,B,A,B,A,A,B,C,C,A,B,C,B,B,A
10412869,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10412870,B,C,C,C,A,A,C,A,B,A,A,C,B,B,A,B,B,A
10459287,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10412871,B,B,C,C,A,B,C,A,B,C,A,C,B,C,A,C,B,A
10462435,B,B,C,C,B,A,C,A,A,C,A,A,B,A,A,C,B,A
10451285,B,A,B,C,A,B,A,A,B,C,A,C,B,A,A,C,B,B
10416630,B,B,C,C,A,A,C,A,C,B,A,C,B,A,A,C,B,A
10614035,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10504849,C,B,A,A,A,B,B,B,B,A,B,A,A,A,B,C,B,A
10287423,B,A,C,A,A,A,C,A,B,B,A,C,B,B,A,A,B,A
10693198,B,B,C,C,A,C,B,A,A,B,A,C,B,A,B,C,A,B
10412873,B,A,C,B,C,B,C,A,B,C,A,C,B,A,A,C,C,A
10616816,B,C,C,C,B,B,C,A,B,B,A,C,B,C,A,A,B,A
10616829,B,B,C,C,A,B,C,A,B,C,A,A,B,B,A,C,B,A
10412877,B,B,C,B,A,B,C,A,A,C,B,A,A,A,C,B,C,B
10459239,B,B,C,C,A,B,C,A,C,B,B,C,B,B,A,A,B,A
10616925,B,B,C,B,B,C,A,C,A,C,A,A,C,B,A,B,B,B
10103060,A,A,A,B,A,B,C,A,A,C,A,C,B,A,A,C,B,A
10412879,A,B,B,B,A,A,C,B,B,A,A,A,B,B,A,B,B,C
10614433,B,A,C,B,C,B,A,B,C,C,B,A,B,B,A,B,A,A
10441747,B,B,C,C,A,A,C,A,A,C,A,A,B,B,A,C,B,A
10616981,B,B,C,C,B,B,C,A,A,C,A,A,B,B,A,C,B,A
10532137,B,A,C,A,B,B,C,A,B,B,A,C,B,A,A,C,A,A
10605178,B,B,A,C,C,B,C,A,A,B,B,A,B,A,A,B,C,A
10602802,A,C,B,B,C,B,B,B,B,B,B,B,B,C,B,A,C,A
10602765,B,B,C,C,A,B,C,A,B,C,B,C,B,A,A,A,C,A
10591440,B,A,C,A,A,B,C,A,A,A,A,A,B,B,A,B,B,A
10657187,B,B,C,C,A,B,B,A,C,C,A,C,B,C,C,A,A,B
10602790,B,B,C,C,A,B,C,C,B,A,A,A,B,B,A,A,C,A
10602733,B,C,C,A,B,B,C,A,B,C,B,C,B,C,A,A,B,A
10633662,B,C,C,B,B,B,C,A,B,C,A,C,B,B,A,A,A,A
10478837,B,B,C,C,A,A,C,A,B,B,A,C,B,B,C,C,B,A
10460047,B,B,C,C,C,B,C,A,B,B,B,C,C,C,C,C,A,A
10322112,B,B,C,A,A,B,C,A,B,A,A,C,B,B,A,C,B,A
10602778,B,B,C,C,A,B,C,A,B,B,A,C,B,C,A,A,A,A
10602754,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10627464,B,B,C,C,A,A,C,A,B,C,A,A,B,A,A,C,C,A
10478866,B,B,C,C,A,B,C,A,C,C,A,C,B,B,A,C,B,A
10645359,C,B,A,A,C,A,C,A,B,C,A,C,A,A,B,C,B,B
10117796,B,B,C,C,A,A,C,A,A,B,B,C,B,C,A,A,A,A
20194701,A,A,B,A,B,B,A,B,B,A,A,A,A,A,A,A,A,A
10602910,B,A,C,C,A,B,C,B,B,B,B,A,C,A,A,C,B,A
10478981,B,B,A,C,C,B,C,B,B,C,A,C,C,B,A,A,A,A
10725546,B,C,C,B,B,A,A,A,B,C,A,B,C,C,B,C,B,B
10725597,B,B,C,C,B,B,C,A,B,C,B,C,B,B,A,A,B,A
10725555,B,B,C,C,C,C,C,A,B,C,A,C,B,B,A,C,B,A
10479131,B,B,C,C,B,A,C,A,B,C,A,A,B,B,A,C,B,C
10591149,C,C,A,B,B,B,C,A,C,C,C,C,B,C,B,C,C,C
10392920,B,C,C,A,A,B,C,A,C,C,A,C,B,B,A,C,B,A
10478797,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10831408,B,B,C,C,B,B,C,A,B,C,C,A,B,A,C,C,A,C
10602853,B,A,C,B,C,B,B,B,B,C,C,A,C,A,A,A,A,B
10602869,B,B,C,B,A,B,C,A,B,B,A,C,A,B,A,A,B,A
10476417,B,C,C,C,B,B,A,A,B,B,B,A,C,A,A,C,A,C
10591416,B,B,C,A,B,B,C,C,B,B,B,C,B,B,A,C,B,A
10650603,B,B,C,C,A,B,C,A,B,B,A,C,B,B,A,C,B,A
10287984,B,B,C,C,B,B,C,A,C,C,C,C,B,A,A,C,B,C
10612157,B,B,C,C,B,A,B,A,C,B,A,A,A,A,A,C,A,B
10591428,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,A,B,A
10605255,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,B,B,A
10602729,B,B,C,C,B,B,C,A,C,C,B,C,B,A,A,C,A,A
10602896,B,C,C,C,B,A,A,A,A,B,A,C,B,A,B,B,B,A
10299409,B,B,C,C,B,B,C,C,B,C,A,A,A,A,A,A,B,A
10605204,B,C,C,C,A,B,C,A,B,B,A,A,B,B,A,A,B,A
10293380,B,C,C,C,B,B,C,A,B,A,A,C,B,A,A,B,B,A
10307823,C,B,C,A,B,B,C,C,B,A,A,B,B,B,A,A,A,C
10479155,B,B,C,C,B,A,C,A,B,C,A,A,B,A,A,A,B,A
10292892,B,C,C,A,A,A,A,A,A,C,B,A,B,A,A,C,C,B
10483082,B,B,B,C,B,A,C,A,B,B,A,A,C,A,A,A,A,A
10725578,B,B,C,C,A,B,C,A,A,C,B,A,B,A,B,C,A,A
10478760,B,B,C,C,B,B,C,A,B,C,B,C,B,A,A,C,B,C
10479053,B,A,C,B,B,A,C,A,B,C,A,A,B,B,A,C,B,C
10602827,B,C,C,C,A,B,C,A,B,C,A,A,B,A,A,C,B,A
10591086,B,A,C,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A
10615310,B,B,C,C,A,B,B,A,A,B,A,C,A,A,A,B,C,B
10322022,A,B,C,B,A,B,C,A,B,B,B,B,A,B,B,A,B,B
10605386,A,A,C,A,B,C,A,A,C,B,B,A,C,A,B,C,B,A
10639904,B,B,C,C,A,B,C,A,B,C,B,C,B,A,A,B,B,A
20192406,B,C,C,C,A,B,C,A,B,C,A,C,C,A,C,C,A,B
10604563,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,A,B,A
10528826,B,B,B,C,A,B,C,C,C,A,A,A,B,C,C,C,C,C
10671834,C,A,A,B,A,A,C,A,B,B,B,A,A,B,B,A,A,A
10463320,C,C,A,B,B,A,A,A,A,A,A,C,A,A,A,A,A,A
10598854,B,B,C,C,A,B,C,A,B,B,B,C,C,B,B,B,C,B
10463338,B,B,C,A,A,B,C,A,A,C,A,A,B,A,B,C,A,A
10598664,B,B,C,C,A,B,C,A,B,C,B,C,B,C,A,A,B,A
10605091,C,A,A,A,C,A,A,A,C,C,A,A,C,A,A,A,A,A
10601205,B,C,C,C,A,B,C,C,B,A,A,C,B,B,A,A,B,A
10601199,B,B,C,C,A,B,B,C,B,A,B,A,C,B,C,C,C,C
10503591,B,B,C,C,A,B,C,A,B,C,B,A,A,B,A,B,B,A
10287286,B,B,C,C,A,B,C,A,B,C,B,C,B,A,A,B,B,A
10606214,B,C,A,A,A,B,A,B,B,B,A,A,B,B,B,B,B,B
10386942,B,B,A,C,B,B,C,A,A,B,B,A,B,A,A,A,A,B
20207980,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10658166,C,B,B,C,C,A,A,A,A,C,B,A,A,C,A,A,A,B
10303151,B,B,C,A,A,A,C,A,B,C,A,A,B,B,A,C,B,A
10463351,B,A,A,C,C,A,C,B,C,A,A,B,B,C,B,B,A,B
10601183,B,B,C,C,A,A,C,A,B,C,A,C,B,A,A,C,B,A
10463313,B,B,C,A,A,A,A,C,B,C,C,A,B,B,A,B,A,A
10287284,B,B,C,C,A,A,C,A,B,B,B,A,B,A,C,C,A,A
10334593,C,C,A,C,A,A,A,C,A,C,A,A,C,C,A,A,A,A
10070943,B,C,C,C,A,C,A,A,A,B,A,A,A,A,B,B,B,A
10463280,B,C,A,C,A,B,A,A,B,B,B,A,A,A,A,B,A,C
10324900,B,B,C,A,A,A,C,A,B,A,A,C,B,B,A,A,C,A
10347032,C,A,A,B,A,C,B,A,A,A,A,A,A,A,A,A,A,A
10287480,B,B,B,C,A,A,C,C,B,A,B,A,A,A,B,B,A,B
10383352,B,C,C,B,A,B,C,B,A,B,A,A,B,C,A,C,B,A
10681540,C,C,C,C,B,A,C,A,A,C,B,A,C,A,B,C,A,C
10681542,B,C,C,C,B,B,C,C,C,B,A,A,B,A,A,C,C,A
10295908,B,A,C,C,A,B,C,A,B,B,B,C,A,B,C,A,C,A
10681546,B,B,C,C,B,B,C,A,C,B,C,C,B,A,A,C,A,C
10681548,B,C,B,B,A,B,B,C,A,B,A,A,C,A,B,A,C,A
10681725,B,C,B,A,B,A,C,A,B,B,B,A,B,A,A,C,A,B
10804857,B,C,C,C,B,B,C,A,B,A,A,A,B,B,B,A,A,A
10083250,B,C,C,A,B,B,C,A,A,C,B,A,B,B,A,C,B,A
10526777,B,B,C,C,B,B,C,A,C,A,B,C,B,B,A,A,B,A
10507261,B,B,C,A,B,A,C,A,A,C,B,A,B,A,A,A,B,A
10800923,B,C,C,C,A,B,C,A,A,C,A,A,B,A,A,C,B,A
10681552,C,B,B,B,A,B,C,B,B,B,A,C,B,B,B,C,A,C
10681723,B,C,C,C,B,B,C,A,A,C,A,A,B,C,A,C,A,B
10306186,B,B,C,C,A,B,B,C,B,C,A,C,B,B,A,C,B,C
10681561,B,C,C,A,A,A,C,A,A,C,A,A,B,B,A,C,B,A
10526727,B,C,C,C,A,A,C,A,C,C,A,A,B,A,A,C,B,A
10794383,B,B,C,C,A,B,C,C,B,B,B,C,B,B,A,C,B,A
10681539,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B
10681712,B,B,B,A,B,A,C,A,B,C,B,C,B,A,A,C,B,A
10467891,B,A,A,C,B,C,A,A,A,C,A,A,B,A,A,A,A,A
10681716,B,C,C,C,B,B,C,A,A,B,B,C,B,B,A,C,B,A
10526748,B,B,C,C,B,B,C,A,B,B,A,C,C,A,A,C,A,A
10526755,B,C,C,C,B,B,C,A,C,B,B,A,B,B,A,A,A,A
10526767,B,B,A,B,A,A,C,A,B,A,A,B,A,A,B,C,A,C
10631655,B,B,C,C,A,A,C,A,A,C,A,C,B,A,A,C,B,C
10481777,B,B,C,C,A,B,C,A,C,B,A,C,B,A,A,C,B,A
10620823,B,B,C,C,A,B,C,A,B,B,A,C,B,A,A,C,B,A
10481605,B,B,C,C,A,B,C,A,B,A,A,C,C,A,A,B,B,A
10620847,C,C,C,C,C,B,B,A,B,A,A,C,C,C,A,B,A,B
10290658,B,A,C,A,A,B,C,A,B,B,A,A,C,C,A,A,A,B
10377893,B,B,C,A,A,C,C,A,B,B,A,C,A,C,B,C,A,B
10779181,B,A,B,B,B,B,C,B,B,B,A,A,C,B,C,B,C,C
10635924,B,B,B,C,B,A,C,B,B,B,A,A,B,A,C,B,B,B
10629008,B,C,C,C,A,B,C,A,B,A,A,A,B,A,A,B,B,A
10635971,C,A,B,B,A,A,B,B,A,B,B,A,B,C,A,B,A,A
10464826,B,B,C,A,A,B,C,B,A,C,A,A,B,A,B,C,B,B
10531114,B,C,C,A,A,A,C,B,A,A,A,A,B,A,C,B,B,A
10635944,A,C,A,B,B,B,B,B,C,B,B,B,B,B,B,C,B,A
10378045,B,C,C,A,A,A,C,B,A,C,A,A,B,C,A,C,C,C
10532430,B,C,A,A,A,A,C,A,A,C,A,A,B,A,A,A,A,A
10378116,B,B,C,A,A,A,C,A,A,C,A,C,B,A,A,A,A,A
10778365,B,B,A,A,A,A,C,A,A,C,A,A,B,A,A,A,A,A
10378148,B,C,B,B,B,A,C,B,B,B,A,A,A,B,B,A,A,B
10194331,B,B,A,A,A,B,C,A,B,A,A,C,C,B,C,C,B,A
10397860,B,C,C,C,A,A,C,A,C,C,B,C,C,C,A,A,A,A
10284212,B,B,A,B,B,A,A,C,A,C,B,B,A,A,B,B,A,C
10459000,B,B,A,C,B,A,C,A,B,C,A,A,C,C,A,A,B,A
10284072,B,B,C,C,A,B,C,B,C,C,A,B,C,A,A,C,B,A
10424162,B,A,C,C,B,A,C,A,A,C,A,C,B,A,A,C,A,B
10284132,A,B,A,C,C,B,B,A,C,B,A,B,C,A,B,A,A,B
10783420,A,A,A,A,A,A,A,A,B,B,B,B,B,B,A,B,B,A
10132447,C,C,A,C,B,A,A,C,B,C,A,C,C,B,A,A,B,C
10667241,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,C,A
10134518,C,C,C,B,B,A,A,A,A,C,A,B,C,C,C,C,C,A
10132317,A,B,C,C,B,B,A,A,A,C,B,A,B,A,A,B,C,B
10428734,C,B,C,B,B,C,B,B,A,B,C,C,C,A,A,A,B,B
10404998,B,B,A,B,A,C,C,A,C,B,A,B,A,A,A,A,A,A
10134280,B,C,C,B,B,A,C,A,B,C,B,C,B,A,A,C,A,A
10500437,B,C,B,B,B,A,A,C,A,C,B,A,B,A,A,A,A,C
10134490,B,B,B,A,B,A,A,A,B,C,B,C,B,A,C,A,A,A
10134368,B,C,C,B,B,A,B,A,C,C,B,C,A,A,B,A,B,A
10134560,A,C,B,C,B,A,C,B,B,B,C,A,B,B,B,A,C,B
10668417,B,C,A,C,B,C,A,C,A,C,B,A,B,B,A,A,B,A
10780206,B,C,A,C,B,B,A,C,C,A,B,B,C,A,B,C,B,C
10652871,B,C,B,C,A,B,C,A,C,C,B,C,B,B,C,C,B,A
10102852,C,A,C,C,A,A,C,C,B,C,A,B,C,C,C,A,B,A
10650729,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10650713,B,B,C,B,B,B,C,B,B,B,A,B,C,A,A,B,B,A
10755807,B,B,B,B,C,B,A,A,B,A,C,B,B,A,B,B,B,B
10334836,C,B,B,B,C,B,B,C,C,C,A,A,C,C,B,C,B,A
10650705,B,B,B,A,A,B,C,C,B,B,A,A,B,A,A,B,B,A
10650710,A,B,C,B,C,B,C,C,B,A,B,B,C,B,A,A,A,B
10650700,B,B,A,C,A,C,B,C,B,B,A,B,B,B,C,C,B,A
